condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,12,words_only,pair_novel,3,0.465004,0.00594
attn_zeroed,12,words_only,pair_novel,4,0.483547,0.005912
attn_zeroed,12,words_only,pair_novel,5,0.497958,0.006021
attn_zeroed,12,words_only,pair_novel,6,0.506275,0.00618
attn_zeroed,12,words_only,pair_novel,7,0.512949,0.005901
attn_zeroed,12,words_only,pair_novel,8,0.518716,0.005993
attn_zeroed,12,words_only,pair_novel,9,0.522357,0.00577
attn_zeroed,12,words_only,pair_novel,10,0.525369,0.00575
attn_zeroed,12,words_only,pair_novel,11,0.527466,0.005594
attn_zeroed,12,words_only,pair_novel,12,0.529601,0.005337
attn_zeroed,12,words_only,pair_novel,13,0.530908,0.005255
attn_zeroed,12,words_only,pair_novel,14,0.531843,0.005377
attn_zeroed,12,words_only,pair_novel,15,0.532836,0.005426
attn_zeroed,12,words_only,word_novel,1,0.336537,0.027635
attn_zeroed,12,words_only,word_novel,2,0.423576,0.0227
attn_zeroed,12,words_only,word_novel,3,0.45843,0.021249
attn_zeroed,12,words_only,word_novel,4,0.475112,0.021252
attn_zeroed,12,words_only,word_novel,5,0.485737,0.020763
attn_zeroed,12,words_only,word_novel,6,0.49243,0.021003
attn_zeroed,12,words_only,word_novel,7,0.49715,0.022113
attn_zeroed,12,words_only,word_novel,8,0.500522,0.021427
attn_zeroed,12,words_only,word_novel,9,0.502351,0.020226
attn_zeroed,12,words_only,word_novel,10,0.503934,0.02076
attn_zeroed,12,words_only,word_novel,11,0.504793,0.02001
attn_zeroed,12,words_only,word_novel,12,0.505926,0.019459
attn_zeroed,12,words_only,word_novel,13,0.506351,0.01991
attn_zeroed,12,words_only,word_novel,14,0.50736,0.019015
attn_zeroed,12,words_only,word_novel,15,0.507624,0.019125
