condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,16,words_only,pair_novel,10,0.371267,0.004428
attn_zeroed,16,words_only,pair_novel,11,0.375175,0.004469
attn_zeroed,16,words_only,pair_novel,12,0.37804,0.004519
attn_zeroed,16,words_only,pair_novel,13,0.380425,0.00503
attn_zeroed,16,words_only,pair_novel,14,0.382556,0.004999
attn_zeroed,16,words_only,pair_novel,15,0.384401,0.005148
attn_zeroed,16,words_only,word_novel,1,0.09315,0.0334
attn_zeroed,16,words_only,word_novel,2,0.125949,0.031349
attn_zeroed,16,words_only,word_novel,3,0.154266,0.039598
attn_zeroed,16,words_only,word_novel,4,0.180448,0.035825
attn_zeroed,16,words_only,word_novel,5,0.197458,0.036928
attn_zeroed,16,words_only,word_novel,6,0.216026,0.040921
attn_zeroed,16,words_only,word_novel,7,0.226088,0.038579
attn_zeroed,16,words_only,word_novel,8,0.236146,0.038628
attn_zeroed,16,words_only,word_novel,9,0.240707,0.039767
attn_zeroed,16,words_only,word_novel,10,0.243666,0.036426
attn_zeroed,16,words_only,word_novel,11,0.2471,0.034963
attn_zeroed,16,words_only,word_novel,12,0.24758,0.03628
attn_zeroed,16,words_only,word_novel,13,0.247402,0.036388
attn_zeroed,16,words_only,word_novel,14,0.247205,0.035986
attn_zeroed,16,words_only,word_novel,15,0.245808,0.035064
