condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,24,mean_pooled,pair_novel,9,0.648791,0.005901
attn_zeroed,24,mean_pooled,pair_novel,10,0.663838,0.005316
attn_zeroed,24,mean_pooled,pair_novel,11,0.675535,0.005579
attn_zeroed,24,mean_pooled,pair_novel,12,0.684025,0.005644
attn_zeroed,24,mean_pooled,pair_novel,13,0.691409,0.005296
attn_zeroed,24,mean_pooled,pair_novel,14,0.700453,0.005161
attn_zeroed,24,mean_pooled,pair_novel,15,0.707062,0.005147
attn_zeroed,24,mean_pooled,word_novel,1,0.172552,0.020532
attn_zeroed,24,mean_pooled,word_novel,2,0.361992,0.036321
attn_zeroed,24,mean_pooled,word_novel,3,0.401406,0.041651
attn_zeroed,24,mean_pooled,word_novel,4,0.463809,0.030272
attn_zeroed,24,mean_pooled,word_novel,5,0.515343,0.02603
attn_zeroed,24,mean_pooled,word_novel,6,0.550264,0.027888
attn_zeroed,24,mean_pooled,word_novel,7,0.587352,0.029413
attn_zeroed,24,mean_pooled,word_novel,8,0.609992,0.028637
attn_zeroed,24,mean_pooled,word_novel,9,0.6266,0.027082
attn_zeroed,24,mean_pooled,word_novel,10,0.640878,0.026712
attn_zeroed,24,mean_pooled,word_novel,11,0.652014,0.024669
attn_zeroed,24,mean_pooled,word_novel,12,0.660533,0.023465
attn_zeroed,24,mean_pooled,word_novel,13,0.667605,0.02389
attn_zeroed,24,mean_pooled,word_novel,14,0.676324,0.024044
attn_zeroed,24,mean_pooled,word_novel,15,0.684276,0.024689
attn_zeroed,24,words_only,pair_novel,1,0.104608,0.004237
attn_zeroed,24,words_only,pair_novel,2,0.140951,0.006377
attn_zeroed,24,words_only,pair_novel,3,0.155811,0.006771
attn_zeroed,24,words_only,pair_novel,4,0.17054,0.007761
attn_zeroed,24,words_only,pair_novel,5,0.181003,0.007611
attn_zeroed,24,words_only,pair_novel,6,0.188807,0.007184
attn_zeroed,24,words_only,pair_novel,7,0.193754,0.006982
attn_zeroed,24,words_only,pair_novel,8,0.199755,0.006845
attn_zeroed,24,words_only,pair_novel,9,0.205409,0.007085
attn_zeroed,24,words_only,pair_novel,10,0.209952,0.007376
attn_zeroed,24,words_only,pair_novel,11,0.213541,0.007298
attn_zeroed,24,words_only,pair_novel,12,0.216566,0.006806
attn_zeroed,24,words_only,pair_novel,13,0.219667,0.006897
attn_zeroed,24,words_only,pair_novel,14,0.222364,0.006779
attn_zeroed,24,words_only,pair_novel,15,0.224695,0.006815
attn_zeroed,24,words_only,word_novel,1,0.09382,0.025433
attn_zeroed,24,words_only,word_novel,2,0.118941,0.032832
attn_zeroed,24,words_only,word_novel,3,0.123925,0.029369
attn_zeroed,24,words_only,word_novel,4,0.127152,0.030966
attn_zeroed,24,words_only,word_novel,5,0.12944,0.028772
attn_zeroed,24,words_only,word_novel,6,0.132773,0.029999
attn_zeroed,24,words_only,word_novel,7,0.135029,0.031963
attn_zeroed,24,words_only,word_novel,8,0.134804,0.033125
attn_zeroed,24,words_only,word_novel,9,0.134923,0.033917
attn_zeroed,24,words_only,word_novel,10,0.134617,0.032183
attn_zeroed,24,words_only,word_novel,11,0.134642,0.031159
attn_zeroed,24,words_only,word_novel,12,0.135971,0.03235
attn_zeroed,24,words_only,word_novel,13,0.136308,0.031845
attn_zeroed,24,words_only,word_novel,14,0.136309,0.030732
attn_zeroed,24,words_only,word_novel,15,0.13701,0.030957
