condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,12,mean_pooled,word_novel,12,0.287599,0.039873
attn_zeroed,12,mean_pooled,word_novel,13,0.288383,0.040754
attn_zeroed,12,mean_pooled,word_novel,14,0.288335,0.041231
attn_zeroed,12,mean_pooled,word_novel,15,0.289333,0.04298
attn_zeroed,12,words_only,pair_novel,1,0.041476,0.002236
attn_zeroed,12,words_only,pair_novel,2,0.081608,0.00408
attn_zeroed,12,words_only,pair_novel,3,0.110686,0.00464
attn_zeroed,12,words_only,pair_novel,4,0.12602,0.004756
attn_zeroed,12,words_only,pair_novel,5,0.138864,0.005682
attn_zeroed,12,words_only,pair_novel,6,0.149663,0.006026
attn_zeroed,12,words_only,pair_novel,7,0.15639,0.006089
attn_zeroed,12,words_only,pair_novel,8,0.163244,0.006563
attn_zeroed,12,words_only,pair_novel,9,0.168428,0.006447
attn_zeroed,12,words_only,pair_novel,10,0.173456,0.006493
attn_zeroed,12,words_only,pair_novel,11,0.17718,0.00643
attn_zeroed,12,words_only,pair_novel,12,0.179687,0.006469
attn_zeroed,12,words_only,pair_novel,13,0.181952,0.006284
attn_zeroed,12,words_only,pair_novel,14,0.18408,0.006502
attn_zeroed,12,words_only,pair_novel,15,0.185726,0.006857
attn_zeroed,12,words_only,word_novel,1,0.039838,0.008083
attn_zeroed,12,words_only,word_novel,2,0.071347,0.012557
attn_zeroed,12,words_only,word_novel,3,0.093017,0.021615
attn_zeroed,12,words_only,word_novel,4,0.105656,0.02647
attn_zeroed,12,words_only,word_novel,5,0.11419,0.026567
attn_zeroed,12,words_only,word_novel,6,0.117055,0.021527
attn_zeroed,12,words_only,word_novel,7,0.121136,0.021403
attn_zeroed,12,words_only,word_novel,8,0.124862,0.019837
attn_zeroed,12,words_only,word_novel,9,0.128051,0.017943
attn_zeroed,12,words_only,word_novel,10,0.130973,0.01517
attn_zeroed,12,words_only,word_novel,11,0.13266,0.015931
attn_zeroed,12,words_only,word_novel,12,0.134213,0.017773
attn_zeroed,12,words_only,word_novel,13,0.135053,0.01667
attn_zeroed,12,words_only,word_novel,14,0.135387,0.016124
attn_zeroed,12,words_only,word_novel,15,0.13595,0.016345
