condition,layer,mode,term,n,estimate,se,t,p,ci_lo,ci_hi
attn_zeroed,11,mean_pooled,model_size125,146850,0.046439283419054386,0.014316309362473979,3.243802731783751,0.0011797174967931963,0.01837960139459516,0.07449896544351362
attn_zeroed,11,mean_pooled,model_size1300,146850,1.307628938184918,0.014316309362493075,91.33841027567767,0,1.2795692561604213,1.3356886202094147
attn_zeroed,11,mean_pooled,log_freq:model_size125,146850,-0.026885226966014194,0.020526009603779576,-1.309812646734008,0.1902612728486225,-0.06711579813701336,0.013345344204984979
attn_zeroed,11,mean_pooled,log_freq:model_size1300,146850,-0.08157161460202705,0.02052600960374897,-3.9740610170584945,7.069117971387793e-5,-0.12180218577296624,-0.04134104343108787
attn_zeroed,11,words_only,log_freq,146850,-0.07947597827713067,0.01429985952222357,-5.55781531655022,2.7364465254954828e-8,-0.10750341894139762,-0.05144853761286372
attn_zeroed,11,words_only,model_size125,146850,0.042947431732360486,0.01410500731413222,3.0448358356631404,0.0023284856166998773,0.015301897526132122,0.07059296593858885
attn_zeroed,11,words_only,model_size1300,146850,1.35252364342533,0.01410500731415103,95.8896095054409,0,1.324878109219065,1.3801691776315952
attn_zeroed,11,words_only,log_freq:model_size125,146850,0.0025891244119098443,0.02022305527639336,0.1280283506385983,0.8981267124156614,-0.03704766229417175,0.04222591111799144
attn_zeroed,11,words_only,log_freq:model_size1300,146850,-0.045995648642021485,0.020223055276363203,-2.274416403132785,0.02294239793706418,-0.08563243534804398,-0.006358861935998994
attn_zeroed,12,individual,log_freq,146850,-0.07398397296956881,0.014132958488225988,-5.2348539077082865,1.6534182793356184e-7,-0.10168429092190268,-0.04628365501723495
attn_zeroed,12,individual,model_size125,146850,0.09267239229428832,0.013940380500727968,6.647766342493231,2.986095582247086e-11,0.06534952337279679,0.11999526121577986
attn_zeroed,12,individual,model_size1300,146850,1.3739210517858584,0.013940380500746561,98.55692616943129,0,1.3465981828643305,1.4012439207073863
attn_zeroed,12,individual,log_freq:model_size125,146850,-0.004360608985423781,0.01998702157053948,-0.21817202578353356,0.8272953834390531,-0.04353477431572854,0.03481355634488098
attn_zeroed,12,individual,log_freq:model_size1300,146850,-0.07047745253570244,0.01998702157050968,-3.526160828269183,4.2175925071458517e-4,-0.10965161786594878,-0.031303287205456096
attn_zeroed,12,mean_pooled,log_freq,146850,-0.05392503658713446,0.014600541476479934,-3.6933586794710664,2.2139168702295768e-4,-0.08254180791011445,-0.025308265264154473
attn_zeroed,12,mean_pooled,model_size125,146850,0.07044427552760091,0.014401592127250305,4.89142276112015,1.002153180732313e-6,0.04221744097792013,0.09867111007728169
attn_zeroed,12,mean_pooled,model_size1300,146850,1.3586914546223576,0.014401592127269514,94.34314224534009,0,1.330464620072639,1.3869182891720762
attn_zeroed,12,mean_pooled,log_freq:model_size125,146850,-0.016004223803917843,0.020648283774064285,-0.7750873621768163,0.4382892868776904,-0.05647444992027513,0.02446600231243944
attn_zeroed,12,mean_pooled,log_freq:model_size1300,146850,-0.0735672131966596,0.020648283774033497,-3.5628730213973014,3.66934259178899e-4,-0.11403743931295654,-0.03309698708036266
attn_zeroed,12,words_only,log_freq,146850,-0.07799630092989024,0.014115336331296701,-5.525642400525438,3.2883729291049356e-8,-0.10566207980462376,-0.050330522055156715
attn_zeroed,12,words_only,model_size125,146850,0.02093623250731727,0.013922998466170768,1.5037157806335195,0.13265671478249141,-0.0063525679716543125,0.04822503298628886
attn_zeroed,12,words_only,model_size1300,146850,1.3283412004876134,0.013922998466189338,95.4062591986462,0,1.3010524000086054,1.3556300009666213
attn_zeroed,12,words_only,log_freq:model_size125,146850,-0.009452262248483542,0.01996210007721177,-0.4735104128284581,0.635849777743478,-0.04857758194681396,0.029673057449846878
attn_zeroed,12,words_only,log_freq:model_size1300,146850,-0.07200524179602119,0.019962100077182007,-3.6070975256920947,3.097439533960577e-4,-0.11113056149429328,-0.032879922097749106
attn_zeroed,13,individual,log_freq,97900,-0.08027193852843893,0.015247417624933101,-5.264625164931241,1.4077111133352144e-7,-0.11015669741908565,-0.050387179637792205
attn_zeroed,13,individual,model_size1300,97900,1.3520983651010354,0.015039653836264662,89.90222646220498,0,1.3226208207881813,1.3815759094138895
attn_zeroed,13,individual,log_freq:model_size1300,97900,-0.05504623162306198,0.021563104796342467,-2.5527971107573952,0.010687675849182067,-0.0973096629544557,-0.012782800291668249
attn_zeroed,13,mean_pooled,log_freq,97900,-0.05007394914311971,0.01569815279470098,-3.1897988125088528,0.0014241671582727409,-0.0808421436556793,-0.01930575463056013
attn_zeroed,13,mean_pooled,model_size1300,97900,1.3201601822331706,0.015484247215411943,85.2582733837506,0,1.2898112401356536,1.3505091243306875
attn_zeroed,13,mean_pooled,log_freq:model_size1300,97900,-0.08103999106728359,0.022200540586466602,-3.650361159073999,2.620080119003057e-4,-0.12455278903666972,-0.037527193097897454
attn_zeroed,13,words_only,log_freq,97900,-0.07310129850743716,0.015349196366454484,-4.76254891540767,1.9143593102104587e-6,-0.1031855425322476,-0.043017054482626715
attn_zeroed,13,words_only,model_size1300,97900,1.3491765949254975,0.015140045724125669,89.11311230557145,0,1.3195022836953132,1.3788509061556817
attn_zeroed,13,words_only,log_freq:model_size1300,97900,-0.061134248740749235,0.02170704167296324,-2.8163325828453973,0.004858506662059983,-0.10367979465436905,-0.01858870282712942
attn_zeroed,14,individual,log_freq,97900,-0.06531448841962607,0.015222130524616495,-4.290758663118979,1.7823436571356884e-5,-0.09514968489160004,-0.035479291947652106
attn_zeroed,14,individual,model_size1300,97900,1.3021105493077214,0.015014711302083478,86.72231674058477,0,1.2726818920679743,1.3315392065474685
attn_zeroed,14,individual,log_freq:model_size1300,97900,-0.06656187902857114,0.02152734343612164,-3.0919690219130405,0.001988894540019172,-0.10875521851529385,-0.024368539541848415
attn_zeroed,14,mean_pooled,log_freq,97900,-0.05147766893105733,0.015686580574116274,-3.281637364359594,0.0010324234126824216,-0.08222318202762174,-0.020732155834492928
attn_zeroed,14,mean_pooled,model_size1300,97900,1.3668077651187853,0.015472832679784202,88.33597528037433,0,1.3364811953766058,1.3971343348609648
attn_zeroed,14,mean_pooled,log_freq:model_size1300,97900,-0.08615205071573456,0.022184174995168945,-3.8834913056039237,1.0303480138316813e-4,-0.1296327723190065,-0.042671329112462617
attn_zeroed,14,words_only,log_freq,97900,-0.0805128652812174,0.015431898426051393,-5.217301401187259,1.819174214844973e-7,-0.11075920436839251,-0.05026652619404229
attn_zeroed,14,words_only,model_size1300,97900,1.399516392835158,0.015221620872028075,91.94266527863476,0,1.3696821952762523,1.4293505903940635
attn_zeroed,14,words_only,log_freq:model_size1300,97900,-0.04337314347363012,0.021824000047281356,-1.987405763364318,0.046880231193931705,-0.08614792642283971,-5.98360524420527e-4
attn_zeroed,15,individual,log_freq,97900,-0.07771836024491584,0.015235972758362738,-5.100977894716811,3.3853198052727164e-7,-0.10758068733193493,-0.04785603315789674
attn_zeroed,15,individual,model_size1300,97900,1.3360283954619605,0.01502836491930478,88.90044942585583,0,1.306572977293335,1.365483813630586
attn_zeroed,15,individual,log_freq:model_size1300,97900,-0.05492030462605047,0.02154691931081911,-2.5488703899528673,0.01080875785603268,-0.09715201259652553,-0.01268859665557541
attn_zeroed,15,mean_pooled,log_freq,97900,-0.047033061496906094,0.015676899818564762,-3.000150670173258,0.002699139769101703,-0.077759600426654,-0.01630652256715819
attn_zeroed,15,mean_pooled,model_size1300,97900,1.3432544534148074,0.015463283835779945,86.86734769148443,0,1.312946599294366,1.3735623075352488
attn_zeroed,15,mean_pooled,log_freq:model_size1300,97900,-0.08525778731579833,0.02217048433937398,-3.845553665437231,1.2035661458386283e-4,-0.12871167539502365,-0.04180389923657301
attn_zeroed,15,words_only,log_freq,97900,-0.07090095556621027,0.015359603280363357,-4.616066852250952,3.915765471623387e-6,-0.10100559701966161,-0.04079631411275894
attn_zeroed,15,words_only,model_size1300,97900,1.346774163916276,0.015150310831735585,88.89416058020194,0,1.317079733196126,1.3764685946364261
attn_zeroed,15,words_only,log_freq:model_size1300,97900,-0.04752663300756515,0.021721759271755615,-2.1879734699648896,0.02867389045954431,-0.09010102524140644,-0.004952240773723859
attn_zeroed,16,individual,log_freq,97900,-0.062280691191013524,0.015244105850482465,-4.08555882528475,4.4005827395404967e-5,-0.09215895904275832,-0.032402423339268724
attn_zeroed,16,individual,model_size1300,97900,1.3610454854952392,0.015036387188590506,90.51678893504352,0,1.3315743437733367,1.3905166272171416
attn_zeroed,16,individual,log_freq:model_size1300,97900,-0.08300327351678725,0.021558421239998855,-3.8501554725531313,1.1811787194445028e-4,-0.12525752513293198,-0.04074902190064253
attn_zeroed,16,mean_pooled,log_freq,97900,-0.045638381798686165,0.0157086039953837,-2.9053111156216014,0.003669703345335205,-0.07642706054144158,-0.014849703055930759
attn_zeroed,16,mean_pooled,model_size1300,97900,1.34811542189409,0.015494556006336938,87.00574713742944,0,1.3177462746878246,1.3784845691003556
attn_zeroed,16,mean_pooled,log_freq:model_size1300,97900,-0.06469089468945327,0.022215320816215193,-2.911994619597603,0.0035920987636541054,-0.10823266173499711,-0.02114912764390943
attn_zeroed,16,words_only,log_freq,97900,-0.06849690884721867,0.015436693466410571,-4.437278552966302,9.120259998478675e-6,-0.09875264615699972,-0.03824117153743761
attn_zeroed,16,words_only,model_size1300,97900,1.3458967526858925,0.015226350574388625,88.39260242370543,0,1.3160532849660882,1.3757402204056968
attn_zeroed,16,words_only,log_freq:model_size1300,97900,-0.05140949793434105,0.02183078125838943,-2.3549087559376605,0.018529217011963934,-0.09419757197742215,-0.008621423891259937
attn_zeroed,17,individual,log_freq,97900,-0.07343698809023488,0.01526103241168573,-4.812058981933782,1.4960531609931102e-6,-0.10334843180249918,-0.043525544377970585
attn_zeroed,17,individual,model_size1300,97900,1.3239371112897602,0.01505308310572202,87.95122580479885,0,1.2944332457670014,1.353440976812519
attn_zeroed,17,individual,log_freq:model_size1300,97900,-0.0596451511176701,0.021582359012416848,-2.7636066605765763,0.005717708433233995,-0.1019463204857049,-0.0173439817496353
attn_zeroed,17,mean_pooled,log_freq,97900,-0.042844674902811686,0.015687044781544163,-2.731213909277452,0.006311279873330135,-0.07359109784046519,-0.012098251965158187
attn_zeroed,17,mean_pooled,model_size1300,97900,1.3588280894599143,0.015473290561846298,87.81765481806973,0,1.3285006222742881,1.3891555566455405
attn_zeroed,17,mean_pooled,log_freq:model_size1300,97900,-0.08401300042763983,0.022184831483609224,-3.7869568894273997,1.5259458654104185e-4,-0.12749500874051958,-0.040530992114760085
attn_zeroed,17,words_only,log_freq,97900,-0.07966807955845373,0.015362696090622234,-5.185813680652387,2.1550043402920038e-7,-0.10977878288357111,-0.04955737623333635
attn_zeroed,17,words_only,model_size1300,97900,1.3579816181984454,0.015153361498859617,89.61586630798993,0,1.328281208206677,1.3876820281902138
attn_zeroed,17,words_only,log_freq:model_size1300,97900,-0.050849207621050815,0.021726133165969566,-2.3404628533115033,0.019261851205473787,-0.09343217263601561,-0.008266242606086022
attn_zeroed,18,individual,log_freq,97900,-0.0769515429749907,0.015235429969960268,-5.050828439152438,4.4068617034344395e-7,-0.1068128062031364,-0.04709027974684498
attn_zeroed,18,individual,model_size1300,97900,1.3546098329644547,0.015027829527025229,90.14008513527507,0,1.3251554641583887,1.3840642017705207
attn_zeroed,18,individual,log_freq:model_size1300,97900,-0.07011399356352828,0.02154615169209884,-3.2541306942176447,0.0011377850511735954,-0.11234419701035615,-0.027883790116700405
attn_zeroed,18,mean_pooled,log_freq,97900,-0.046468780776373314,0.015786871351496663,-2.9435079150098904,0.0032459169060536567,-0.07741086261491717,-0.015526698937829455
attn_zeroed,18,mean_pooled,model_size1300,97900,1.3788919605131245,0.01557175687874524,88.55082771008652,0,1.3483715005065655,1.4094124205196834
attn_zeroed,18,mean_pooled,log_freq:model_size1300,97900,-0.08521508350517627,0.022326007572721202,-3.816852754690249,1.3524789247692335e-4,-0.12897379528929412,-0.041456371721058434
attn_zeroed,18,words_only,log_freq,97900,-0.07930150791298336,0.015168982034061819,-5.227872756056571,1.7182243200379724e-7,-0.10903253396969757,-0.04957048185626915
attn_zeroed,18,words_only,model_size1300,97900,1.30633860330763,0.014962287021492174,87.30875175908437,0,1.2770126970401476,1.3356645095751125
attn_zeroed,18,words_only,log_freq:model_size1300,97900,-0.07622649664732696,0.021452180119959575,-3.5533216773806675,3.8057784008329996e-4,-0.11827251691999131,-0.03418047637466261
attn_zeroed,19,individual,log_freq,97900,-0.08397402175234256,0.015096826929842468,-5.562362352207135,2.6683984729312402e-8,-0.11356362465496156,-0.05438441884972356
attn_zeroed,19,individual,model_size1300,97900,1.4009007678758345,0.014891115114440575,94.07628354959924,0,1.3717143577075832,1.4300871780440858
attn_zeroed,19,individual,log_freq:model_size1300,97900,-0.07115933556030292,0.021350137392978145,-3.3329685074395137,8.595650040158651e-4,-0.11300535329041231,-0.029313317830193537
attn_zeroed,19,mean_pooled,log_freq,97900,-0.06495582772287174,0.015684545445767382,-4.141390513832243,3.45495699456525e-5,-0.09569735199185142,-0.034214303453892064
attn_zeroed,19,mean_pooled,model_size1300,97900,1.369124766006452,0.01547082528242469,88.49720302651325,0,1.3388021307394449,1.3994474012734592
attn_zeroed,19,mean_pooled,log_freq:model_size1300,97900,-0.04633338882729152,0.022181296889056776,-2.088849405832094,0.036723857606960744,-0.08980846937649518,-0.002858308278087862
attn_zeroed,19,words_only,log_freq,97900,-0.08606050828285104,0.015086950177413568,-5.704301218657887,1.1715678629312692e-8,-0.11563075286708324,-0.05649026369861885
attn_zeroed,19,words_only,model_size1300,97900,1.3090527841874604,0.014881372944244213,87.96586101914563,0,1.279885468558006,1.338220099816915
attn_zeroed,19,words_only,log_freq:model_size1300,97900,-0.06146166087409461,0.021336169555740997,-2.8806323793746245,0.003969643715781105,-0.10328030180779663,-0.019643019940392595
attn_zeroed,20,individual,log_freq,97900,-0.059221628998579946,0.015067371500429945,-3.9304552221925415,8.484341944517702e-5,-0.08875349960661195,-0.02968975839054794
attn_zeroed,20,individual,model_size1300,97900,1.3602490947864958,0.014862061049492654,91.52492983689706,0,1.33111963024321,1.3893785593297816
attn_zeroed,20,individual,log_freq:model_size1300,97900,-0.07259096282218395,0.02130848112521744,-3.4066699731252292,6.578701252505787e-4,-0.11435533475830151,-0.03082659088606641
attn_zeroed,20,mean_pooled,log_freq,97900,-0.03657533054169311,0.015674685582329515,-2.3334012251528313,0.019629110776531827,-0.06729752959450941,-0.005853131488876815
attn_zeroed,20,mean_pooled,model_size1300,97900,1.4621925985754074,0.015461099771087226,94.57235385737285,0,1.43188902519603,1.492496171954785
attn_zeroed,20,mean_pooled,log_freq:model_size1300,97900,-0.08566888374663853,0.022167352936459803,-3.8646420252430973,1.1132393687058395e-4,-0.12911663431304815,-0.042221133180228916
attn_zeroed,20,words_only,log_freq,97900,-0.07131981800370786,0.015005949593172134,-4.752769397290201,2.0093354159326576e-6,-0.10073130239722432,-0.0419083336101914
attn_zeroed,20,words_only,model_size1300,97900,1.3576399496899072,0.014801476087117776,91.72328095516819,0,1.3286292309590277,1.3866506684207867
attn_zeroed,20,words_only,log_freq:model_size1300,97900,-0.06330444191423762,0.02122161743094664,-2.983016828016288,0.002854926246031185,-0.10489856203306455,-0.021710321795410686
attn_zeroed,21,individual,log_freq,97900,-0.050510299569985616,0.01515786098312886,-3.3322841280972986,8.616815337371116e-4,-0.08021952849790612,-0.020801070642065118
attn_zeroed,21,individual,model_size1300,97900,1.4670566805605003,0.014951317507805236,98.12223436460587,0,1.437752274410595,1.4963610867104056
attn_zeroed,21,individual,log_freq:model_size1300,97900,-0.07866701078703357,0.021436452578902344,-3.669777473557228,2.4289047984896108e-4,-0.12068220526453707,-0.036651816309530065
attn_zeroed,21,mean_pooled,log_freq,97900,-0.03834315451946389,0.015425577304706615,-2.4856868408915056,0.012931824749732718,-0.06857710428328248,-0.008109204755645312
attn_zeroed,21,mean_pooled,model_size1300,97900,1.4085298563234292,0.01521538588330926,92.57273309568419,0,1.378707879268948,1.4383518333779104
attn_zeroed,21,mean_pooled,log_freq:model_size1300,97900,-0.08995401605488734,0.021815060631746163,-4.123482284710343,3.734945564366809e-5,-0.1327112778549775,-0.04719675425479718
attn_zeroed,21,words_only,log_freq,97900,-0.06946623122336966,0.014676168743125198,-4.73326741053655,2.2124233362434764e-6,-0.09823134903646995,-0.04070111341026937
attn_zeroed,21,words_only,model_size1300,97900,1.350919648706156,0.014476188884488487,93.32011757277445,0,1.3225464890597012,1.379292808352611
attn_zeroed,21,words_only,log_freq:model_size1300,97900,-0.0844368612820059,0.020755236880199434,-4.068219590524595,4.7410798811948475e-5,-0.12511688101654375,-0.043756841547468055
attn_zeroed,22,individual,log_freq,97900,-0.052131610534907225,0.014951062224581866,-3.4868165051975213,4.890207706563437e-4,-0.08143551633270266,-0.022827704737111786
attn_zeroed,22,individual,model_size1300,97900,1.4209978791220328,0.014747336622725378,96.3562381109753,0,1.3920932731034588,1.4499024851406068
attn_zeroed,22,individual,log_freq:model_size1300,97900,-0.09819752389408755,0.02114399496988333,-4.644227547062711,3.417939136570833e-6,-0.13963950490382482,-0.056755542884350293
attn_zeroed,22,mean_pooled,log_freq,97900,-0.04403262181053814,0.015532911368055681,-2.834795149935236,0.004586446768397319,-0.07447694507384656,-0.013588298547229712
attn_zeroed,22,mean_pooled,model_size1300,97900,1.4845870565128543,0.015321257395280572,96.89720746876517,0,1.454557572542351,1.5146165404833576
attn_zeroed,22,mean_pooled,log_freq:model_size1300,97900,-0.07419356983138278,0.021966853919838998,-3.3775237046747097,7.31701137002246e-4,-0.11724834468761533,-0.031138794975150243
attn_zeroed,22,words_only,log_freq,97900,-0.05113218622631353,0.014787553695510526,-3.45778532941775,5.448664745837011e-4,-0.08011561723368471,-0.022148755218942336
attn_zeroed,22,words_only,model_size1300,97900,1.3781274740289895,0.014586056087424203,94.48252946299738,0,1.3495389759593017,1.4067159720986773
attn_zeroed,22,words_only,log_freq:model_size1300,97900,-0.11413690633200033,0.020912758990507013,-5.457764151722439,4.833336111162429e-8,-0.15512566754672102,-0.07314814511727963
attn_zeroed,23,individual,log_freq,97900,-0.049401147214473154,0.014907247665612005,-3.3139012863140107,9.203735020724554e-4,-0.07861917699293708,-0.020183117436009222
attn_zeroed,23,individual,model_size1300,97900,1.465050709873494,0.014704119088051325,99.63539475574602,0,1.4362308097136662,1.4938706100333217
attn_zeroed,23,individual,log_freq:model_size1300,97900,-0.09724811825515388,0.02108203182635877,-4.612843726645218,3.9769887295322224e-6,-0.13856865223366993,-0.05592758427663783
attn_zeroed,23,mean_pooled,log_freq,97900,-0.047977385305230005,0.015453518541750533,-3.1046253431288315,0.0019057451295565512,-0.07826609956443425,-0.017688671046025763
attn_zeroed,23,mean_pooled,model_size1300,97900,1.4601513051852841,0.015242946388519689,95.79193339451783,0,1.430275309865325,1.4900273005052433
attn_zeroed,23,mean_pooled,log_freq:model_size1300,97900,-0.10230905699584165,0.02185457550812315,-4.681356403276481,2.853640798726828e-6,-0.14514376748804272,-0.05947434650364058
attn_zeroed,23,words_only,log_freq,97900,-0.058465685909627314,0.014667196357401819,-3.9861528055511806,6.72019197904827e-5,-0.08721321795242781,-0.029718153866826816
attn_zeroed,23,words_only,model_size1300,97900,1.3473986793140307,0.014467338757950048,93.13383075194892,0,1.3190428658113136,1.3757544928167478
attn_zeroed,23,words_only,log_freq:model_size1300,97900,-0.11009572472735135,0.02074254801062259,-5.3077242328651995,1.1124335505122211e-7,-0.15075087442702648,-0.06944057502767623
attn_zeroed,24,individual,log_freq,97900,-0.0600474291551113,0.014854026977241194,-4.04250168975146,5.292433293337631e-5,-0.08916114701144652,-0.03093371129877608
attn_zeroed,24,individual,model_size1300,97900,1.3738527544625714,0.014651623593423051,93.76795313519236,0,1.3451357448536816,1.4025697640714612
attn_zeroed,24,individual,log_freq:model_size1300,97900,-0.08183927175589813,0.02100676640706595,-3.8958528966347825,9.791877429267285e-5,-0.12301228639942258,-0.040666257112373684
attn_zeroed,24,mean_pooled,log_freq,97900,-0.026911507811534317,0.015672902459169673,-1.7170723726280401,0.08596911231973853,-0.05763021196396714,0.0038071963408985096
attn_zeroed,24,mean_pooled,model_size1300,97900,1.5077753391152733,0.01545934094505313,97.53166997702769,0,1.477475213014199,1.5380754652163475
attn_zeroed,24,mean_pooled,log_freq:model_size1300,97900,-0.11800743332771793,0.022164831219503772,-5.32408445428983,1.016856423245393e-7,-0.1614502413586061,-0.07456462529682975
attn_zeroed,24,words_only,log_freq,97900,-0.054014011490668735,0.01466639831496209,-3.6828408945886695,2.3077311942952674e-4,-0.08275997937969037,-0.025268043601647094
attn_zeroed,24,words_only,model_size1300,97900,1.33979527613674,0.0144665515897662,92.61331339560743,0,1.3114410054743884,1.3681495467990916
attn_zeroed,24,words_only,log_freq:model_size1300,97900,-0.11089184854160457,0.020741419408180976,-5.3463963270452854,8.992294519218098e-8,-0.151544786193792,-0.07023891088941714
default,0,individual,log_freq,146850,-0.0062194182212504875,0.01594472599694888,-0.39006115391638657,0.6964918926272342,-0.037470764508461415,0.02503192806596044
default,0,individual,model_size125,146850,0.01178730435815085,0.01572746057115301,0.7494728284215753,0.4535734703254527,-0.01903820600945353,0.04261281472575523
default,0,individual,model_size1300,146850,1.545077097781091,0.015727460571173985,98.24072302002648,0,1.5142515874134455,1.5759026081487366
default,0,individual,log_freq:model_size125,146850,0.0279335656672378,0.022549247753246713,1.2387803785257465,0.21542882240927072,-0.016262512094629887,0.0721296434291055
default,0,individual,log_freq:model_size1300,146850,0.03325298550252304,0.022549247753213087,1.4746826974653626,0.140300013841922,-0.010943092259278739,0.07744906326432482
default,0,mean_pooled,log_freq,146850,0.06016402366841994,0.016506845447333503,3.6447923293628928,2.6770004206969755e-4,0.02781093442230787,0.09251711291453202
default,0,mean_pooled,model_size125,146850,0.06886886889292107,0.016281920490620678,4.2297755312460525,2.3406609378224353e-5,0.0369566280948923,0.10078110969094983
default,0,mean_pooled,model_size1300,146850,1.5886469567232875,0.016281920490642393,97.57122678717911,0,1.556734715925216,1.620559197521359
default,0,mean_pooled,log_freq:model_size125,146850,0.020349901942559315,0.023344204703655717,0.8717325006738186,0.3833557507687563,-0.02540427565403811,0.06610407953915674
default,0,mean_pooled,log_freq:model_size1300,146850,-0.023856213331607784,0.02334420470362091,-1.0219330079772415,0.3068142921198613,-0.06961039092813698,0.02189796426492141
default,0,words_only,log_freq,146850,-0.0261305164444249,0.015954738886021794,-1.637790291091399,0.1014675901990598,-0.057401487795359904,0.005140454906510106
default,0,words_only,model_size125,146850,-0.013171494322502654,0.01573733702297336,-0.8369582670355797,0.40261738858629115,-0.04401636233952577,0.01767337369452046
default,0,words_only,model_size1300,146850,1.4794188698687236,0.01573733702299435,94.00693825817514,0,1.4485740018516593,1.510263737885788
default,0,words_only,log_freq:model_size125,146850,0.024490795631918784,0.022563408116772186,1.0854209393001184,0.2777370443177003,-0.01973303616122997,0.06871462742506754
default,0,words_only,log_freq:model_size1300,146850,0.0674896145565461,0.02256340811673854,2.991109065056502,0.00278012306090729,0.023265782763463298,0.1117134463496289
default,1,individual,log_freq,146850,-0.006137010246306957,0.015954474598207924,-0.38465762119150526,0.7004916541445156,-0.03740746359837561,0.025133443105761693
default,1,individual,model_size125,146850,0.038996945513480964,0.01573707633638816,2.4780298881381175,0.013212123272913073,0.008152588436987528,0.0698413025899744
default,1,individual,model_size1300,146850,1.5753917324633977,0.01573707633640915,100.10701472030014,0,1.544547375386863,1.6062360895399324
default,1,individual,log_freq:model_size125,146850,0.032262631563861534,0.02256303435736144,1.4298888639211547,0.15275104621451838,-0.011960467668265133,0.0764857307959882
default,1,individual,log_freq:model_size1300,146850,0.03196653240478083,0.022563034357327795,1.416765666289874,0.15655357235331907,-0.012256566827279887,0.07618963163684156
default,1,mean_pooled,log_freq,146850,0.04675420372711541,0.01612670502229624,2.899178949604065,0.0037419669051400673,0.01514618216437904,0.07836222528985179
default,1,mean_pooled,model_size125,146850,0.021200396678189702,0.0159069599207483,1.3327748849443501,0.182607757875934,-0.009976928849713136,0.05237772220609254
default,1,mean_pooled,model_size1300,146850,1.5004405970188897,0.015906959920769514,94.32604372503532,0,1.4692632714909453,1.531617922546834
default,1,mean_pooled,log_freq:model_size125,146850,0.006141198780176742,0.02280660495896083,0.26927281773098083,0.7877201265425865,-0.03855929399370306,0.050841691554056545
default,1,mean_pooled,log_freq:model_size1300,146850,0.02494574857725428,0.022806604958926818,1.0937949169628673,0.27404672817163306,-0.01975474419655886,0.06964624135106742
default,1,words_only,log_freq,146850,-0.010841855729837502,0.01590437521545686,-0.6816901376484575,0.49543598007080647,-0.042014115286702104,0.020330403827027096
default,1,words_only,model_size125,146850,0.023512772391836,0.01568765961596241,1.498806894554968,0.1339258851381782,-0.0072347288940531294,0.054260273677725124
default,1,words_only,model_size1300,146850,1.5372728756028813,0.015687659615983333,97.99249303169701,0,1.506525374316951,1.5680203768888115
default,1,words_only,log_freq:model_size125,146850,0.035328408360421504,0.022492183130808245,1.5706971686546105,0.11625516174496217,-0.008755823874786475,0.07941264059562948
default,1,words_only,log_freq:model_size1300,146850,0.03127642911521003,0.022492183130774706,1.3905466149444767,0.16436506176502327,-0.012807803119932203,0.07536066135035227
default,2,individual,log_freq,146850,-0.022637673779594702,0.015943820660307705,-1.4198399657085587,0.15565639974955955,-0.053887245624969174,0.008611898065779767
default,2,individual,model_size125,146850,0.011157034019920235,0.01572656757077593,0.7094385961659503,0.47805347002259513,-0.019666726084680314,0.041980794124520784
default,2,individual,model_size1300,146850,1.523764677442703,0.015726567570796907,96.891115660369735,0,1.4929409173380612,1.5545884375473447
default,2,individual,log_freq:model_size125,146850,0.043053833364473014,0.022547967413890247,1.9094330133699997,0.05620820210219923,-0.0011397349576839078,0.08724740168662994
default,2,individual,log_freq:model_size1300,146850,0.049132241319952266,0.022547967413856625,2.179009771397778,0.029332526405675644,0.00493867299786125,0.09332580964204329
default,2,mean_pooled,log_freq,146850,0.04930178750815432,0.016023002006666807,3.0769382346479746,0.0020917710430929195,0.017897021796480145,0.08070655321982849
default,2,mean_pooled,model_size125,146850,0.02596680141797305,0.015804669979250802,1.642982830521841,0.1003886267127704,-0.005010037856102129,0.05694364069204823
default,2,mean_pooled,model_size1300,146850,1.4886291217697245,0.01580466997927188,94.18919368275893,0,1.457652282495608,1.519605961043841
default,2,mean_pooled,log_freq:model_size125,146850,-0.00220405310339838,0.02265994674779844,-0.09726647321501396,0.922514912967304,-0.046617098696073826,0.04220899248927707
default,2,mean_pooled,log_freq:model_size1300,146850,-0.002901927397753893,0.022659946747764656,-0.1280641755276923,0.8980983617121625,-0.04731497299036312,0.04151111819485534
default,2,words_only,log_freq,146850,-0.021486771225343603,0.0159211379625783,-1.3495750916703941,0.17715439893201723,-0.05269188543365329,0.009718342982966081
default,2,words_only,model_size125,146850,0.019733130753354974,0.015704193951169367,1.2565516456758739,0.20891803238530177,-0.011046777501163185,0.05051303900787313
default,2,words_only,model_size1300,146850,1.5239074265292811,0.015704193951190312,97.03824540537946,0,1.493127518274722,1.5546873347838404
default,2,words_only,log_freq:model_size125,146850,0.03620740312691675,0.02251588923513006,1.6080823079563173,0.10781930328516053,-0.00792329260195198,0.08033809885578547
default,2,words_only,log_freq:model_size1300,146850,0.03754913747112673,0.022515889235096485,1.6676728633305442,0.09538281747633036,-0.006581558257676194,0.08167983319992966
default,3,individual,log_freq,146850,-0.012137878858257047,0.01590600636307656,-0.7631003396574352,0.44540478338983935,-0.0433133354320612,0.019037577715547108
default,3,individual,model_size125,146850,0.023609672228877214,0.01568926853729975,1.5048293789316853,0.13237009922786697,-0.007140982510879471,0.054360326968633896
