step,pct_training,condition,layer,mode,n,estimate,se,t,p,ci_lo,ci_hi
97,0.6,default,3,mean_pooled,48950,0.01283197024732949,0.009329670779321408,1.375393682247684,0.16901572084753264,-0.005454300642463375,0.031118241137122353
97,0.6,default,3,words_only,48950,0.07751676608038266,0.012425506124363222,6.238519807928967,4.453345268402621e-10,0.05316261936852916,0.10187091279223616
97,0.6,default,4,mean_pooled,48950,0.014011898935595703,0.009543947996704695,1.4681449375492919,0.14207128301694863,-0.0046943579682017025,0.03271815583939311
97,0.6,default,4,words_only,48950,0.06918991366617568,0.012518005035570936,5.527231653092236,3.2697778988523304e-8,0.04465446793666507,0.09372535939568628
97,0.6,default,5,mean_pooled,48950,0.009646260193312155,0.009251369098528387,1.0426846113886628,0.2970995369803783,-0.008486538427203982,0.027779058813828292
97,0.6,default,5,words_only,48950,0.09450796483523309,0.012692953003579647,7.445703518210467,9.800863683997712e-14,0.06962961891017466,0.11938631076029152
97,0.6,default,6,mean_pooled,48950,0.006062025534886394,0.00939990808782322,0.6449026392863598,0.5189933037114538,-0.01236191135408415,0.02448596242385694
97,0.6,default,6,words_only,48950,0.0769945482484265,0.012683498941749135,6.070450165371201,1.284872830630658e-9,0.05213473240226697,0.10185436409458602
97,0.6,default,7,mean_pooled,48950,0.013135540257367634,0.009446933977948749,1.39045538880963,0.16439695882819796,-0.00538056796176121,0.03165164847649648
97,0.6,default,7,words_only,48950,0.06632219135787285,0.012792474803194632,5.184469180373947,2.1749034415985452e-7,0.041248781466438136,0.09139560124930755
97,0.6,default,8,mean_pooled,48950,0.020199979146717388,0.009616682831471116,2.1005142314366303,0.03568873227260878,0.0013511610611673455,0.03904879723226743
97,0.6,default,8,words_only,48950,0.0573851431737234,0.012653219558717321,4.535220692838482,5.76796219786845e-6,0.032584675295310256,0.08218561105213655
97,0.6,default,9,mean_pooled,48950,0.025102447803955992,0.009609098905835233,2.6123623088854093,0.008994636820429232,0.006268494307078595,0.043936401300833386
97,0.6,default,9,words_only,48950,0.07173165349033148,0.012734005180206084,5.633078711310104,1.7798986213458654e-8,0.046772844787950775,0.09669046219271218
97,0.6,default,10,mean_pooled,48950,0.020957382875371272,0.009570876020016663,2.189703725295439,0.02855043401442651,0.0021983467106056545,0.03971641904013689
97,0.6,default,10,words_only,48950,0.06585496147133525,0.012840912193395669,5.12852673388778,2.9312924553228476e-7,0.04068661369201988,0.09102330925065062
97,0.6,default,11,mean_pooled,48950,0.02509014560836756,0.0095389731315531235,2.6302774169028833,0.008534191676346697,0.006393639502208528,0.04378665171452659
97,0.6,default,11,words_only,48950,0.08273452990421394,0.012727850266137403,6.5002752369212065,8.094174994680278e-11,0.05778778491004176,0.10768127489838612
97,0.6,default,12,mean_pooled,48950,0.02252291898604019,0.009450648601430998,2.383214098409057,0.017166000677178914,0.00399953005863592,0.04104630791344446
97,0.6,default,12,words_only,48950,0.06148734797013306,0.012913660910865609,4.761418810245927,1.9278569522322157e-6,0.0361764117987933,0.08679828414147282
97,0.6,default,13,mean_pooled,48950,0.026601987166707444,0.009800249056812588,2.7144195022487945,0.006641528898024673,0.007393376993932749,0.04581059733948214
97,0.6,default,13,words_only,48950,0.06530334418390131,0.012813488553773051,5.096453156363271,3.473610292585832e-7,0.040188747079693866,0.09041794128810876
97,0.6,default,14,mean_pooled,48950,0.024481180113924375,0.009547943223207898,2.564026570080424,0.010349519397605143,0.005767092516436728,0.04319526771141202
97,0.6,default,14,words_only,48950,0.0744539165186233,0.012919056901977683,5.763107716262609,8.307325062342286e-9,0.04913240413751921,0.0997754288997274
97,0.6,default,15,mean_pooled,48950,0.026335646459893104,0.009585408384192692,2.7474725545677585,0.006007850613290448,0.007548126680402195,0.04512316623938401
97,0.6,default,15,words_only,48950,0.07904059478060245,0.012996029668754431,6.081903227001319,1.1964135570702654e-9,0.053568214818239625,0.10451297474296528
97,0.6,default,16,mean_pooled,48950,0.02203318077283809,0.009494148145899465,2.3207117093864023,0.020306496216206914,0.0034245321966693623,0.04064182934900682
97,0.6,default,16,words_only,48950,0.07463880368528338,0.012925922773599472,5.774350117403554,7.771649461921277e-9,0.04930383411031464,0.09997377326025211
97,0.6,default,17,mean_pooled,48950,0.02542830533642326,0.009625062133854438,2.6418847985389866,0.008247230402180691,0.006563063713872476,0.04429354695897404
97,0.6,default,17,words_only,48950,0.06355746989199478,0.012750435749604945,4.98472923907436,6.226010143099254e-7,0.038566457069017776,0.08854848271497177
97,0.6,default,18,mean_pooled,48950,0.026037120933474343,0.009747201901699068,2.6712405463701048,0.007559646219147775,0.006932483845204267,0.045141758021744416
97,0.6,default,18,words_only,48950,0.06239571577088277,0.012962068273310803,4.8137160255016544,1.485905972470268e-6,0.03698990056643767,0.08780153097532788
97,0.6,default,19,mean_pooled,48950,0.03253827313618226,0.009555472143715596,3.4051978433720724,6.616918730757305e-4,0.013809428760758073,0.051267117511606446
97,0.6,default,19,words_only,48950,0.06736103503359438,0.012762195708585144,5.278169726568331,1.310353990237663e-7,0.04234697254459471,0.09237509752259404
97,0.6,default,20,mean_pooled,48950,0.034677173032673814,0.00983839653606069,3.5246773095159885,4.2438581189600013e-4,0.015393793325604335,0.05396055273974329
97,0.6,default,20,words_only,48950,0.0794096257497405,0.01294878255442163,6.132593965185124,8.711720832548887e-10,0.05402985071973665,0.10478940077974436
97,0.6,default,21,mean_pooled,48950,0.040338981174166115,0.009919969915847477,4.066441886050811,4.7810992120413247e-5,0.020895716627056686,0.059782245721275544
97,0.6,default,21,words_only,48950,0.07086518450508417,0.012873567368674791,5.504704521725671,3.7163896298488224e-8,0.04563283217563705,0.09609753683453129
97,0.6,default,22,mean_pooled,48950,0.01637909709067156,0.009723029517144764,1.6845672495172468,0.09207846976717038,-0.002678161822905367,0.035436356004248486
97,0.6,default,22,words_only,48950,0.07924744159492515,0.013081071528393181,6.058176612131066,1.3867451901080294e-9,0.05360837852882702,0.10488650466102328
97,0.6,default,23,mean_pooled,48950,0.025793862148661004,0.009904166084723177,2.6043446695070185,0.009207794321181373,0.006381573307326319,0.04520615098999569
97,0.6,default,23,words_only,48950,0.06979354227351348,0.012927181326907346,5.398976041918849,6.733346023615112e-8,0.04445610591839125,0.0951309786286357
97,0.6,default,24,mean_pooled,48950,0.03981057031192831,0.009927998396147419,4.009929164309383,6.0826990522861124e-5,0.020351569843469607,0.05926957078038702
97,0.6,default,24,words_only,48950,0.07225413646988917,0.012817220811629166,5.637270164241254,1.7371565993509827e-8,0.04713222409381396,0.09737604884596437
194,1.2,attn_zeroed,0,mean_pooled,48950,-0.005251684996288696,0.005892324041298276,-0.8912756595666748,0.3727856844042101,-0.01680071348167073,0.0062973434890933365
194,1.2,attn_zeroed,0,words_only,48950,0.045636981284693054,0.012295587418380941,3.711655224903638,2.0613633500455173e-4,0.021537476854163025,0.06973648571522309
194,1.2,attn_zeroed,1,mean_pooled,48950,-0.01630476628947693,0.007335922617544771,-2.222592458988329,0.026247844165279453,-0.03068326595833011,-0.0019262666206237514
194,1.2,attn_zeroed,1,words_only,48950,0.05552889286193634,0.011345167564931207,4.894497374686686,9.887031638286442e-7,0.033292223177701946,0.07776556254617073
194,1.2,attn_zeroed,2,mean_pooled,48950,-0.0169894467514755,0.007457202838969389,-2.2782599747311556,0.022715382175400266,-0.031605657164362665,-0.002373236338588337
194,1.2,attn_zeroed,2,words_only,48950,0.052576092084796786,0.011676687812217893,4.502654599516125,6.726457912679917e-6,0.029689638588171925,0.07546254558142165
194,1.2,attn_zeroed,3,mean_pooled,48950,-0.013836173766290514,0.0073791923188044626,-1.875025499881832,0.06079516464378532,-0.028299482588357208,6.271350557761797e-4
194,1.2,attn_zeroed,3,words_only,48950,0.04940210530728635,0.011659022932368571,4.237242313859155,2.266954277192832e-5,0.026550275195108913,0.07225393541946379
194,1.2,attn_zeroed,4,mean_pooled,48950,-0.019238573003318746,0.007352243875799073,-2.6166940771163985,0.008881315289362651,-0.033649062541563884,-0.004828083465073612
194,1.2,attn_zeroed,4,words_only,48950,0.05182975990187906,0.011533131902615372,4.493988305997403,7.006139429077993e-6,0.02922467777546811,0.07443484202829001
194,1.2,attn_zeroed,5,mean_pooled,48950,-0.012277236362382593,0.007451843992749314,-1.64754339655103,0.09945282265808698,-0.026882943369956225,0.002328470645191037
194,1.2,attn_zeroed,5,words_only,48950,0.0658888540533034,0.011728762628644975,5.617715707911428,1.9454679388269045e-8,0.04290033326810577,0.08887737483850103
194,1.2,attn_zeroed,6,mean_pooled,48950,-0.01684566840982407,0.00749001916206312,-2.24908215123764,0.02451169687143679,-0.03152619922456604,-0.002165137595082106
194,1.2,attn_zeroed,6,words_only,48950,0.05359578603598321,0.011785373353396064,4.547652792055085,5.4377420145970386e-6,0.030496307525421863,0.07669526454654456
194,1.2,attn_zeroed,7,mean_pooled,48950,-0.020575219188090334,0.007490255759555716,-2.7469314598291836,0.0060177696158250655,-0.03525621373686362,-0.005894224639317044
194,1.2,attn_zeroed,7,words_only,48950,0.06284076411119136,0.011752187534503787,5.347154640503674,8.974721391884277e-8,0.039806330218850494,0.08587519800353222
194,1.2,attn_zeroed,8,mean_pooled,48950,-0.014093058892692745,0.007472651615970209,-1.8859515493233625,0.059307399413746596,-0.028739549100851906,5.534313154664169e-4
194,1.2,attn_zeroed,8,words_only,48950,0.050083243652873255,0.011795176232791924,4.246078453125285,2.1794522448003115e-5,0.026964551376641853,0.07320193592910465
194,1.2,attn_zeroed,9,mean_pooled,48950,-0.01691946346380448,0.007461358327989885,-2.2676117028630416,0.023357223417720615,-0.03154381868691118,-0.0022951082406977782
194,1.2,attn_zeroed,9,words_only,48950,0.0454836613239683,0.011722172988182806,3.8801390637913853,1.0453339267279513e-4,0.022508056316123147,0.06845926633181346
194,1.2,attn_zeroed,10,mean_pooled,48950,-0.01994780196808628,0.0074011671149105595,-2.6952238286714243,0.007036538148146148,-0.034454181664125796,-0.005441422272046765
194,1.2,attn_zeroed,10,words_only,48950,0.06237340059324863,0.012172675747235344,5.124050117527765,3.0017512960022257e-7,0.03851480456851864,0.08623199661797862
194,1.2,attn_zeroed,11,mean_pooled,48950,-0.021492184542415034,0.0074687798850562506,-2.8776031524797263,0.004008821355893384,-0.0361310861097765,-0.006853282975053568
194,1.2,attn_zeroed,11,words_only,48950,0.049945837587044774,0.01200811585105545,4.1593400835364855,3.197119150755607e-5,0.026409781007737807,0.07348189416635174
194,1.2,attn_zeroed,12,mean_pooled,48950,-0.018927071158606076,0.0075256293909558335,-2.515015047293226,0.01190590731593555,-0.03367739846535534,-0.004176743851856809
194,1.2,attn_zeroed,12,words_only,48950,0.04405210775982545,0.011919740685160914,3.6957270232117265,2.1949735091399144e-4,0.020689267606017633,0.06741494791363327
194,1.2,attn_zeroed,13,mean_pooled,48950,-0.017396439214988957,0.007483550027660859,-2.3246238951684512,0.02009614921926869,-0.032064290445756274,-0.002728587984221641
194,1.2,attn_zeroed,13,words_only,48950,0.03842692795988992,0.01201594441570248,3.1979948167597603,0.0013847478563145878,0.0148755272964025,0.061978328623377335
194,1.2,attn_zeroed,14,mean_pooled,48950,-0.022054606190129025,0.007613977010873984,-2.8965947964685865,0.003774036978760679,-0.03697809593192075,-0.007131116448337301
194,1.2,attn_zeroed,14,words_only,48950,0.04541742087295065,0.012016979680053204,3.7794372697773895,1.5736949041071768e-4,0.021863991078445888,0.06897085066745541
194,1.2,attn_zeroed,15,mean_pooled,48950,-0.015301831852435971,0.007535557456965964,-2.03061710295776,0.04229924589541359,-0.030071618292177946,-5.320454126939954e-4
194,1.2,attn_zeroed,15,words_only,48950,0.035783657234763594,0.012012618864708613,2.978838972398513,0.0028948465462556383,0.012238774692630086,0.0593285397768971
194,1.2,attn_zeroed,16,mean_pooled,48950,-0.01442607481449992,0.007501268643911626,-1.9231513360355097,0.054466841059737134,-0.029128654753730554,2.7650512473071515e-4
194,1.2,attn_zeroed,16,words_only,48950,0.04118638373678378,0.011751120161092365,3.504890016625884,4.5720406880737745e-4,0.018154041909619015,0.06421872556394854
194,1.2,attn_zeroed,17,mean_pooled,48950,-0.013989634263373645,0.007541023189341969,-1.8551374146608854,0.06358261422448203,-0.028770133606625597,7.908650798783071e-4
194,1.2,attn_zeroed,17,words_only,48950,0.02979739268629141,0.011952999873217627,2.492879862992105,0.012674449194559574,0.0063693641097873,0.05322542126279552
194,1.2,attn_zeroed,18,mean_pooled,48950,-0.019142244322504647,0.007538355311333533,-2.539313090446302,0.011110104792865722,-0.03391751459164272,-0.004366974053366574
194,1.2,attn_zeroed,18,words_only,48950,0.027353319086322173,0.011787969717621668,2.3204436168029927,0.020320980854863346,0.004248751669551704,0.050457886503092644
194,1.2,attn_zeroed,19,mean_pooled,48950,-0.01967191570522502,0.007546057064918631,-2.606913191351163,0.00913902168188016,-0.034462281507283254,-0.004881549903166782
194,1.2,attn_zeroed,19,words_only,48950,0.018763036262394443,0.011771643880154623,1.593918101279495,0.1109608361939603,-0.004309532309670079,0.041835604834458966
194,1.2,attn_zeroed,20,mean_pooled,48950,-0.011202819887906095,0.007607789143041559,-1.4725460547434757,0.1408799096366592,-0.026114181331702055,0.0037085415558898664
194,1.2,attn_zeroed,20,words_only,48950,0.0455853236806198,0.011880994812130254,3.8368271682164283,1.2479047619436218e-4,0.02229842592037109,0.06887222144086852
194,1.2,attn_zeroed,21,mean_pooled,48950,-0.012016444545220472,0.007513098925254043,-1.5993992179218053,0.10973838008305194,-0.02674221198317929,0.002709322892738347
194,1.2,attn_zeroed,21,words_only,48950,0.026540314109655384,0.011874997095459637,2.2349743664192543,0.02542352481125028,0.00326517194875775,0.04981545627055302
194,1.2,attn_zeroed,22,mean_pooled,48950,-0.01674803843848526,0.007487439200629933,-2.236817954672168,0.0253027250934685,-0.03142351249669546,-0.0020725643802750517
194,1.2,attn_zeroed,22,words_only,48950,0.05059149671157858,0.011966964643324465,4.227596405559704,2.366289190603304e-5,0.027136097011791822,0.07404689641136533
194,1.2,attn_zeroed,23,mean_pooled,48950,-0.012680716990834106,0.007591798401475158,-1.6703179299874615,0.09486287116279714,-0.027560736382061614,0.0021993024003934027
194,1.2,attn_zeroed,23,words_only,48950,0.04082896860582045,0.011869905216107403,3.439704686977259,5.828343787457529e-4,0.017563806591851413,0.06409413061978948
194,1.2,attn_zeroed,24,mean_pooled,48950,-0.013124302323868737,0.007516930475408998,-1.7459656394061087,0.0808231962471065,-0.027857579647837322,0.0016089750000998493
194,1.2,attn_zeroed,24,words_only,48950,0.03906649279720136,0.0120669645823204,3.2374747212267962,0.0012067287423395523,0.015415091971898422,0.0627178936225043
194,1.2,default,0,mean_pooled,48950,-0.013692567091645895,0.005776519695589685,-2.3703835203920507,0.017773493841467695,-0.02501461761757666,-0.0023705165657151323
194,1.2,default,0,words_only,48950,0.05574984511586712,0.01204106196003034,4.62997743063907,3.6664357747959722e-6,0.03214921375276234,0.07935047647897189
194,1.2,default,1,mean_pooled,48950,0.0018350719268983027,0.008643268282274939,0.21231227204430883,0.8318643060162595,-0.015105841522389581,0.018775985376186185
194,1.2,default,1,words_only,48950,0.0626442709489556,0.011371253306614024,5.509003208337547,3.626832029414098e-8,0.04035647288623326,0.08493206901167794
194,1.2,default,2,mean_pooled,48950,0.008346967866811744,0.008715321964630353,0.9577348835403315,0.33820119211493294,-0.008735171697022273,0.02542910743064576
194,1.2,default,2,words_only,48950,0.06209023383438102,0.011353209200869702,5.468958841137592,4.548961598572893e-8,0.03983780244358198,0.08434266522518005
194,1.2,default,3,mean_pooled,48950,0.013289733719988069,0.008781825873109347,1.5133223901287198,0.13020424444810272,-0.003922754332494909,0.03050222177247105
194,1.2,default,3,words_only,48950,0.04058142489452623,0.01123460573399096,3.6121806012065685,3.039366171432764e-4,0.0185614577755234,0.06260139201352906
194,1.2,default,4,mean_pooled,48950,0.008680690821045972,0.008950843550410193,0.9698181821810704,0.33214192021311806,-0.00886307398336026,0.026224455625452205
194,1.2,default,4,words_only,48950,0.05426063132740983,0.011542721384174217,4.700852556469439,2.5978196243018474e-6,0.03163675369774635,0.07688450895707331
194,1.2,default,5,mean_pooled,48950,0.006265991612716829,0.008955231286286757,0.6997018181218848,0.4841168659444569,-0.011286373208638503,0.02381835643407216
194,1.2,default,5,words_only,48950,0.0637305413896426,0.01141406415489855,5.583510003515399,2.3695916995089908e-8,0.04135883353125117,0.08610224924803403
194,1.2,default,6,mean_pooled,48950,-0.004668207253970344,0.009016307000048449,-0.5177515865359575,0.6046339406584578,-0.022340281234743083,0.013003866726802397
194,1.2,default,6,words_only,48950,0.06311707864649749,0.011388594723956164,5.542130541683892,3.0034908004241446e-8,0.04079529118986918,0.08543886610312579
194,1.2,default,7,mean_pooled,48950,0.005605148443793652,0.00924858712340168,0.6060545647681641,0.5444813308519505,-0.012522197470836185,0.02373249435842349
194,1.2,default,7,words_only,48950,0.06404087851417527,0.011787991255493025,5.432721922349,5.5764825638396064e-8,0.04093626888290877,0.08714548814544176
194,1.2,default,8,mean_pooled,48950,-0.009760503213711677,0.009156170502366239,-1.066002780440716,0.28642764298892864,-0.027706711400446647,0.008185704973023292
194,1.2,default,8,words_only,48950,0.046916680586848176,0.011570634587567461,4.054806176081277,5.0253465182367623e-5,0.024238092730990857,0.0695952684427055
194,1.2,default,9,mean_pooled,48950,0.006572548107669896,0.009376724083172833,0.70094289320774394,0.4833419866155294,-0.011805947843525354,0.024951044058865144
194,1.2,default,9,words_only,48950,0.033323549480423056,0.011498484733440659,2.89808181277219,0.0037561920272671753,0.010786376236981216,0.0558607227238649
194,1.2,default,10,mean_pooled,48950,0.006076250468243306,0.009196006814434367,0.660748800088514,0.508776532045711,-0.011948037386141103,0.024100538322627717
194,1.2,default,10,words_only,48950,0.04521471867211507,0.011740661511717364,3.851121900328195,1.177275388849573e-4,0.022202875927944368,0.06822656141628577
194,1.2,default,11,mean_pooled,48950,0.0022024780536413872,0.008972810780516028,0.24546132839711152,0.8061002769139518,-0.01538434279528295,0.019789298902565724
194,1.2,default,11,words_only,48950,0.040774159656055894,0.011757000992365763,3.468074867266916,5.246514880523158e-4,0.017730291326373927,0.06381802798573787
194,1.2,default,12,mean_pooled,48950,0.013720412979790939,0.009562117431879126,1.4348718343542277,0.15133001224225273,-0.005021456243173248,0.03246228220275513
194,1.2,default,12,words_only,48950,0.037833310111276046,0.011843387777760481,3.1944668891378742,0.0014017809306989296,0.014620122606631595,0.0610464976159205
194,1.2,default,13,mean_pooled,48950,-0.005940760200844652,0.00924583490502268,-0.6425336664423255,0.5205297466722059,-0.024062711733184194,0.012181191331494888
194,1.2,default,13,words_only,48950,0.04697022897135214,0.011748562552641879,3.9979553890863038,6.398562306206977e-5,0.02394290008859472,0.06999755785410956
194,1.2,default,14,mean_pooled,48950,0.005343042118001936,0.009297470822089413,0.5746769438961464,0.5655124444513528,-0.012880116454699412,0.02356620069070328
