word1,word2,freq_w1w2,freq_w2w1,freq_total
pretty,small,118,1435,1553
pretty,safe,66,173,239
pretty,simple,348,1409,1757
pretty,smart,1371,1404,2775
pretty,soft,513,1632,2145
pretty,sweet,1318,1949,3267
pretty,successful,64,45,109
pretty,suitable,40,19,59
pretty,tempting,48,6,54
pretty,thick,18,119,137
pretty,useless,39,36,75
pretty,useful,370,311,681
pretty,tuneful,13,0,13
pretty,valuable,41,26,67
pretty,young,819,11350,12169
pretty,vivid,16,51,67
pretty,vivacious,334,64,398
prevention,treatment,201813,74387,276200
previous,subsequent,4544,165,4709
price,product,1812,1818,3630
price,shit,23,0,23
price,size,2153,5607,7760
price,style,410,856,1266
price,value,4523,2752,7275
price,wage,2062,6768,8830
prices,things,96,18,114
prices,supply,779,1210,1989
priceless,unique,90,338,428
prices,wages,5772,6029,11801
prickers,thorns,6,15,21
prickly,spiked,0,2,2
prickly,sharp,48,181,229
prickle,rise,37,13,50
pride,prime,27,35,62
pride,principle,127,44,171
pride,reputation,344,138,482
pride,purpose,719,393,1112
pride,risk,14,4,18
pride,royalty,9,11,20
pride,satisfaction,3725,1470,5195
pride,shame,2001,1007,3008
pride,sensitiveness,44,16,60
pride,sin,247,167,414
pride,temper,176,80,256
pride,vanity,2682,1603,4285
pride,wealth,163,417,580
priestly,weak,0,0,0
priestly,royal,201,421,622
priests,prophets,1638,906,2544
priests,rulers,658,362,1020
priests,women,457,257,714
priests,teachers,1793,595,2388
priests,soldiers,502,441,943
prim,proper,8589,149,8738
prim,small,10,58,68
prim,sober,9,3,12
prim,stiff,74,132,206
prim,starched,19,33,52
primary,secondary,446007,7936,453943
primary,title,0,118,118
primed,waiting,168,5,173
primed,ready,8032,237,8269
primates,prosimians,24,2,26
primitive,small,52,483,535
princesses,queens,233,884,1117
primroses,violets,323,238,561
primness,propriety,18,5,23
princes,princesses,6817,476,7293
princesses,witches,69,42,111
print,social,744,235,979
principals,superintendents,768,454,1222
principle,purpose,316,215,531
principal,supervisor,54,198,252
printed,signed,772,111,883
printed,written,503,2033,2536
printers,publishers,1211,482,1693
printing,writing,977,1386,2363
printers,printing,531,57,588
prints,reprints,30,1,31
prior,time,8,1672,1680
prioritizing,summarizing,6,7,13
prints,watercolours,58,98,156
prioritized,summarized,6,4,10
prison,psychiatrists,1,20,21
prison,torture,749,162,911
prisoners,wounded,453,958,1411
prisoners,slaves,593,704,1297
privacy,security,72743,63292,136035
privacy,solitude,641,420,1061
privacy,speed,233,365,598
privacy,surveillance,1593,1567,3160
private,professional,3307,2849,6156
private,public,147187,431324,578511
private,quiet,1542,3112,4654
private,social,3480,2025,5505
private,retail,83,203,286
private,tribal,115,144,259
private,state,5228,12854,18082
private,voluntary,2241,616,2857
privately,quickly,41,237,278
privation,suffering,459,463,922
privation,want,71,170,241
privilege,rank,90,937,1027
privilege,wealth,1048,8016,9064
privileged,rich,98,2009,2107
prized,valued,171,75,246
prizes,stuff,87,11,98
prizes,rules,88,210,298
prizes,things,36,2,38
probability,statistics,8633,3568,12201
probable,proven,204,1863,2067
problematic,racist,55,49,104
problems,troubles,823,618,1441
problems,unhappiness,154,40,194
problems,valium,2,0,2
problems,war,179,45,224
problems,worries,1367,931,2298
procedural,structural,151,992,1143
procedure,rules,642,955,1597
procedure,structures,7,21,28
procedure,substance,551,1500,2051
procedures,review,403,29,432
procedures,systems,2295,7568,9863
procedures,techniques,4836,10999,15835
proceed,slip,0,16,16
process,pulp,20,55,75
process,work,2405,853,3258
process,sequences,10,50,60
processed,refined,1805,1680,3485
processes,products,5574,11795,17369
processes,programs,824,1721,2545
processes,things,258,861,1119
processes,technologies,3417,3940,7357
processes,tools,6395,10991,17386
processes,uses,522,143,665
processing,thermal,280,46,326
processor,southbridge,1,0,1
processions,speeches,44,27,71
prodded,sounded,3,1,4
prodigious,profound,7,16,23
prodigious,versatile,10,1,11
produce,sell,10769,228,10997
produce,use,3330,912,4242
produced,released,10165,164,10329
produce,write,912,5636,6548
produced,sold,13595,267,13862
produced,wrote,1645,11953,13598
produced,written,2654,24011,26665
producers,songwriters,1379,2173,3552
product,projects,27,282,309
producer,writer,9914,19541,29455
product,service,31093,5659,36752
production,sales,11686,3047,14733
production,technical,791,733,1524
production,transportation,3995,361,4356
production,volume,158,244,402
productive,useful,1205,2633,3838
productivity,stuff,26,0,26
products,reactants,1190,9300,10490
products,services,530147,47007,577154
products,sellers,262,120,382
profane,rude,13,110,123
profane,sacred,429,6337,6766
profane,threatening,121,40,161
profane,vulgar,328,408,736
profanity,sanctity,0,16,16
profanity,sexual,413,5,418
professed,veiled,2,1,3
professional,public,3012,4962,7974
professional,school,97,731,828
professional,respectful,1449,1065,2514
professional,senior,97,83,180
professional,social,6449,11989,18438
professional,university,188,514,702
professional,technical,6601,5322,11923
professional,student,1176,1523,2699
professional,urban,25,78,103
professional,working,311,326,637
professionals,teachers,601,780,1381
professionally,publicly,66,85,151
professionally,quickly,386,2987,3373
professor,student,878,932,1810
professors,scientists,628,829,1457
profitable,prosperous,56,68,124
profitability,sales,186,2429,2615
professors,students,10026,14393,24419
profitable,reasonable,24,78,102
profits,royalties,282,220,502
profits,works,3,14,17
profits,work,53,123,176
profound,quiet,52,100,152
profound,remarkable,88,133,221
profound,resolved,2,0,2
profound,stupid,17,38,55
profound,wise,99,277,376
profound,surprising,186,163,349
profound,wonderful,228,138,366
progenitor,self,4,0,4
programs,protocols,547,207,754
programmers,scientists,146,565,711
program,research,778,2409,3187
programs,services,50134,13240,63374
programs,users,284,448,732
progress,republicanism,0,4,4
progress,stability,554,1252,1806
progress,progressing,4,43,47
progress,weight,28,149,177
progress,technology,760,956,1716
progressively,slowly,61,1077,1138
project,verbally,0,1,1
project,technical,216,393,609
projecting,thin,0,20,20
projectors,televisions,69,117,186
projects,texts,42,44,86
prolific,successful,1339,724,2063
projects,stuff,394,19,413
prolonged,searching,21,5,26
prolix,tedious,59,36,95
prolonged,unnatural,13,1,14
prominent,responsible,58,4,62
prolonged,severe,1827,5441,7268
prominent,strong,139,337,476
prominent,rich,118,437,555
prominent,ultimate,1,1,2
prominent,wealthy,1384,1392,2776
promise,prosperity,158,64,222
promises,rhetoric,170,353,523
promise,reality,327,54,381
promising,young,27,2311,2338
prompt,quick,198,383,581
promotion,relegation,8806,705,9511
prompt,utter,168,0,168
promptly,properly,1609,895,2504
promptly,vigorously,336,44,380
promptly,testily,3,0,3
promptly,sincerely,46,9,55
prone,prostrate,9,9,18
promptness,thoroughness,48,11,59
pronunciation,tones,61,53,114
pronounce,spell,414,676,1090
pronunciation,vocabulary,481,637,1118
propaganda,rumors,45,100,145
propagate,survive,53,892,945
proper,quick,118,255,373
proper,regular,638,855,1493
proper,reasonable,2809,8714,11523
proper,right,946,19886,20832
proper,safe,3101,4027,7128
proper,stiff,18,319,337
proper,wide,21,9,30
proper,sweet,18,150,168
properly,punctually,184,13,197
properly,richly,7,36,43
properly,tight,116,65,181
property,retail,193,216,409
property,proximity,14,4,18
property,slaves,242,196,438
property,shares,420,633,1053
property,violent,817,2367,3184
prophetic,significant,5,35,40
prophecy,speculation,6,18,24
prophetic,surprising,0,4,4
prophylaxis,treatment,14230,8675,22905
proportion,symmetry,353,616,969
proposals,recommendations,802,480,1282
proposals,requests,209,169,378
proposed,seconded,628,1,629
propriety,righteousness,116,26,142
propriety,sense,17,156,173
props,rigging,9,1,10
prosauropods,sauropods,15,6,21
proscriptions,terror,0,1,1
prose,verse,8682,4834,13516
prosecution,punishment,3878,82,3960
prospectors,settlers,144,103,247
proselytes,strangers,2,4,6
prosperity,rice,4,31,35
prosper,well,1,626,627
prosperity,security,4998,10181,15179
prosperity,success,1990,3176,5166
prosperity,strength,764,961,1725
prosperity,unity,174,440,614
prosperity,trade,141,798,939
prosperity,warmth,14,44,58
prosperity,welfare,724,1487,2211
prosperity,wealth,1699,9170,10869
prosperous,rich,229,2497,2726
prosperous,successful,1217,1216,2433
prosperous,well,1179,179,1358
prosperous,thriving,246,411,657
prostaglandins,steroids,75,228,303
prostheses,spectacles,0,4,4
prostitutes,suicides,10,7,17
prostrate,weeping,28,11,39
prostitution,theft,158,261,419
protect,serve,13735,13661,27396
protect,survive,97,600,697
protect,support,5116,7268,12384
protected,safeguarded,262,219,481
protected,rare,28,592,620
protected,safe,1958,8983,10941
protected,supported,1098,1532,2630
protected,upheld,194,223,417
protected,worshiped,4,22,26
protection,safety,6769,12087,18856
protecting,serving,2122,1946,4068
protection,shelter,713,2871,3584
protection,security,8501,8913,17414
protection,shipping,16,30,46
protection,warmth,451,2009,2460
protection,support,5816,8967,14783
protective,strong,90,813,903
protection,warning,180,196,376
proteins,things,29,1,30
protein,sugar,1365,1704,3069
proteins,ribosomes,127,123,250
protest,surprise,24,106,130
protest,whine,22,50,72
protested,shivered,0,8,8
protesting,rioting,201,111,312
protesting,questioning,11,20,31
protesting,straining,0,0,0
protesting,storming,0,1,1
protests,rebellions,138,38,176
protesting,swearing,6,16,22
protesting,whining,20,49,69
protests,revolutions,199,93,292
protests,riots,3844,1873,5717
protests,strikes,2787,4771,7558
protests,shrieks,1,31,32
protests,tears,47,97,144
protests,texts,0,13,13
protests,violence,2446,640,3086
protracted,steady,3,21,24
protracted,searching,4,2,6
protracted,violent,139,165,304
proud,reserved,255,88,343
proud,rich,269,685,954
proud,silent,124,71,195
proud,sensitive,615,189,804
proud,selfish,231,119,350
proud,smiling,133,197,330
proud,snobbish,25,8,33
proud,stern,145,196,341
proud,straight,196,1382,1578
proud,strong,2019,2783,4802
proud,swaggering,22,8,30
proud,stubborn,1072,522,1594
proud,unlovely,5,0,5
proud,talkative,18,8,26
proud,tall,1052,6166,7218
proud,vain,555,426,981
proud,unthinking,1,4,5
proud,vindictive,46,6,52
proudly,reverently,6,1,7
proudly,unmistakably,5,5,10
prove,show,304,1432,1736
provaunt,provender,7,0,7
proved,recognized,13,52,65
provide,try,41,3763,3804
proven,tested,1508,9225,10733
providential,wondrous,0,1,1
province,territory,4427,47,4474
provinces,territories,20491,256,20747
provincial,territorial,10341,154,10495
provisions,reinforcements,123,133,256
provisions,store,18,7,25
provisions,spirits,22,10,32
provisions,stores,835,1189,2024
provisions,tentage,3,0,3
provisions,supplies,846,821,1667
provisions,troops,43,290,333
provisions,warmth,1,1,2
provisions,wine,122,232,354
provisions,water,1279,1648,2927
provisions,weapons,211,313,524
provocative,suspicious,5,9,14
prowess,skill,377,629,1006
prowls,skulks,0,0,0
prowess,strength,241,1060,1301
prowess,zest,4,1,5
proximity,similarity,522,342,864
prudence,restraint,328,81,409
prudent,restraint,2,6,8
prudent,safe,248,859,1107
prudent,right,51,150,201
prudent,sensible,357,324,681
prudent,wise,742,4230,4972
prudently,sincerely,2,1,3
prudent,zealous,8,9,17
prudently,rapidly,2,8,10
prudently,swiftly,4,22,26
prudently,wisely,138,279,417
prue,tilly,0,0,0
prussian,russian,1,2,3
pry,push,19,31,50
pseudoscience,science,74,1489,1563
pseudoscience,religion,36,54,90
pseudoscientific,scientific,4,197,201
psineis,sit,0,2,2
psychedelics,streaks,0,10,10
psychic,vital,22,39,61
psychoanalytic,religious,11,9,20
psychological,sexual,2741,2109,4850
psychological,social,38002,28999,67001
psychological,terrible,0,3,3
psychologists,sociologists,1365,954,2319
psychology,sociology,6056,3250,9306
pubgoers,shoppers,0,0,0
psychology,spirituality,800,314,1114
psychology,theater,72,65,137
public,religious,984,664,1648
public,school,1611,2816,4427
public,solemn,395,300,695
public,social,4636,5147,9783
public,stakeholder,817,349,1166
public,state,1203,2809,4012
public,television,55,612,667
public,visible,744,638,1382
public,voluntary,1460,342,1802
public,wooden,0,0,0
publications,reports,1108,1992,3100
publications,scientists,19,37,56
publicity,sympathy,82,38,120
publicity,visibility,118,115,233
publicity,training,57,76,133
publish,write,97,11121,11218
published,tabulated,6,89,95
published,wrote,181,11274,11455
publishers,songwriters,507,1029,1536
published,updated,571,922,1493
publishers,writers,1100,4053,5153
publishing,selling,784,109,893
puffed,puffed,109,109,218
puckered,shrewd,0,2,2
publishing,translation,82,196,278
puffed,wheezed,95,53,148
puffing,wheezing,240,103,343
puffy,unsteady,2,3,5
puffy,white,126,300,426
puffs,sweets,0,0,0
puissant,valiant,2,5,7
puking,shock,0,22,22
pull,slap,16,31,47
pull,push,4690,32241,36931
pull,sit,4,128,132
pull,tap,8,63,71
pulled,pulled,2013,2013,4026
pulled,snapped,64,106,170
pulleys,ropes,453,2569,3022
pulled,tugged,1434,1416,2850
pulleys,strings,56,154,210
pulleys,wheels,115,363,478
pulling,wooling,0,6,6
pulling,twitching,15,21,36
pulling,sculling,0,6,6
pulls,pushes,780,2827,3607
pulpy,tender,5,42,47
pummeling,rolling,0,6,6
pulse,respiration,1636,474,2110
pummelled,thumped,6,2,8
pump,stable,18,26,44
pumped,shouted,3,45,48
pumpkins,zucchini,34,48,82
pumping,pumping,300,300,600
punching,shoving,132,227,359
punching,throwing,143,21,164
punctual,short,9,11,20
pungent,strong,135,527,662
punish,reform,101,20,121
pungent,unwashen,0,0,0
punctuation,spelling,2036,9052,11088
punished,scolded,14,157,171
punishment,retaliation,112,193,305
punished,seized,0,117,117
punished,watched,4,15,19
punished,tried,16,2737,2753
punishment,revenge,323,403,726
punishment,trial,17,3055,3072
punishment,reward,2740,14518,17258
punishment,rewards,375,1298,1673
punishment,time,20,68,88
punishments,rewards,1738,14370,16108
pupil,staff,77,87,164
punks,skinheads,168,76,244
punk,rock,1192,2042,3234
puny,sad,16,11,27
pupil,teacher,799,2661,3460
pure,renewed,3,4,7
puppet,smiles,0,2,2
pupils,teachers,3786,4989,8775
pure,relaxed,11,12,23
pure,rich,304,398,702
pure,serene,320,195,515
pure,simple,64829,2647,67476
pure,soft,265,593,858
pure,sober,59,60,119
pure,solid,193,94,287
pure,stainless,289,61,350
pure,strong,1363,1226,2589
pure,true,3201,1972,5173
pure,sweet,2073,1737,3810
pure,unadulterated,1951,55,2006
pure,undimmed,6,1,7
pure,white,1481,1590,3071
pure,wholesome,1412,241,1653
purely,simply,8685,650,9335
purifies,refines,41,59,100
purple,silver,1241,623,1864
purple,red,7079,14278,21357
purple,sourjellyfiish,0,2,2
purple,swollen,929,917,1846
purple,white,8370,5117,13487
purple,yellow,7561,6467,14028
purpose,strength,490,1664,2154
purpose,rhythm,22,56,78
purples,yellows,442,462,904
purpose,thought,202,1115,1317
purpose,thunder,0,6,6
purposely,wilfully,19,86,105
purposeless,rambling,2,0,2
purposeful,steady,14,111,125
purring,sitting,5,8,13
purse,sword,125,84,209
purses,shoes,481,779,1260
pursued,pursuers,155,311,466
pursued,pursuer,130,486,616
pursued,retaken,6,0,6
purtier,purtier,1,1,2
push,talk,34,43,77
push,work,142,669,811
pushback,taxi,19,5,24
pushed,pushed,3831,3831,7662
pushed,scrambled,51,33,84
pushing,scrambling,64,42,106
pushing,shoving,14964,978,15942
pushed,shoved,5193,667,5860
pushing,slapping,215,161,376
pushing,steadying,2,6,8
put,went,71,2818,2889
pushing,tumbling,15,18,33
put,take,749,698,1447
putrefy,remain,0,3,3
puzzle,squeals,0,0,0
puzzled,saddened,75,61,136
puzzled,slow,5,32,37
puzzle,wonder,45,26,71
puzzled,solemn,1,8,9
puzzled,sorry,7,11,18
puzzled,startled,38,127,165
puzzled,uncertain,156,22,178
puzzled,terrified,32,19,51
puzzled,undecided,15,4,19
puzzled,uneasy,164,22,186
puzzled,unhappy,127,20,147
puzzled,wondering,111,23,134
puzzled,worried,498,188,686
puzzlement,surprise,65,204,269
puzzles,riddles,1195,725,1920
puzzles,toys,190,429,619
puzzles,things,135,12,147
puzzles,stories,48,84,132
puzzling,singular,3,15,18
pyjamas,sheets,21,37,58
pylons,things,11,0,11
pyramids,temples,950,756,1706
quaaludes,vodka,0,2,2
quail,vanish,2,0,2
quaint,rare,42,26,68
quaint,timorous,0,0,0
quaint,wondrous,2,0,2
quaint,simple,205,90,295
quaintest,quietest,1,6,7
quake,shake,115,121,236
qualifications,training,2046,2221,4267
qualification,training,726,1525,2251
qualitative,quantitative,139534,99869,239403
qualities,virtues,729,508,1237
quality,quantity,99376,94976,194352
quality,safety,47146,30660,77806
quality,reliable,3316,1183,4499
quality,speed,7000,8857,15857
quality,standards,2394,4586,6980
quality,taste,4284,3829,8113
quality,timeliness,2359,975,3334
quality,type,2639,8006,10645
quality,usability,1950,387,2337
quality,value,19833,5888,25721
quantity,tint,0,0,0
quantity,value,2270,658,2928
quarrelsome,restive,0,12,12
quarelling,wrangling,0,0,0
quarter,semi,575,45,620
quashed,unsafe,0,10,10
queen,smile,0,5,5
quavered,trembled,8,13,21
queen,sumach,1,0,1
queer,shivery,1,7,8
queenly,tall,2,97,99
queer,slow,3,1,4
queer,small,35,33,68
queer,strange,82,116,198
queer,uncomfortable,41,3,44
queer,unjust,0,0,0
queer,unsociable,2,0,2
queer,wonderful,18,9,27
queerer,queerer,72,72,144
question,sight,1,3,4
quenching,tempering,1613,25,1638
question,statement,319,541,860
question,stop,160,3856,4016
question,wonder,448,350,798
questioning,stern,3,8,11
questioned,watched,9,67,76
queue,unique,0,0,0
questions,themes,631,936,1567
questions,warnings,65,45,110
quick,quiet,2285,501,2786
quick,quicker,126,2963,3089
quick,sharp,2131,1683,3814
quick,resolute,150,21,171
quick,sensitive,745,414,1159
quick,short,1577,2807,4384
quick,simple,29149,17474,46623
quick,skilful,204,62,266
quick,small,453,1772,2225
quick,soft,295,290,585
quick,straight,529,103,632
quick,stable,460,232,692
quick,strong,2362,2085,4447
quick,subtle,382,320,702
quick,swift,303,196,499
quick,thorough,1271,175,1446
quick,theneck,0,4,4
quick,tireless,23,16,39
quick,tough,186,286,472
quick,vain,18,11,29
quick,vigorous,224,70,294
quicker,quicker,2954,2954,5908
quicker,safer,1205,729,1934
quicker,sharper,233,167,400
quicker,smarter,323,283,606
quicker,surer,200,29,229
quickest,shortest,100,322,422
quickly,rapidly,537,463,1000
quickly,quietly,13640,2437,16077
quickly,reliably,10454,1459,11913
quickly,restlessly,29,1,30
quickly,resolutely,243,17,260
quickly,sharply,713,343,1056
quickly,securely,4645,480,5125
quickly,safely,13212,4265,17477
quickly,short,110,223,333
quickly,shortly,42,57,99
quickly,silently,3042,576,3618
quickly,skilfully,139,26,165
quickly,simultaneously,485,230,715
quickly,skillfully,399,87,486
quickly,slowly,390,338,728
quickly,softly,417,352,769
quickly,sternly,110,20,130
quickly,smoothly,5862,3479,9341
quickly,straight,209,102,311
quickly,strongly,1175,467,1642
quickly,sturdily,10,6,16
quickly,swiftly,400,152,552
quickly,surely,1030,176,1206
quickly,temporarily,200,42,242
quickly,then,13626,87,13713
quickly,well,2719,2356,5075
quickly,wisely,243,92,335
quicksand,swamp,0,17,17
quiet,religious,63,8,71
quiet,regular,327,95,422
quiet,reputable,9,0,9
quiet,reserved,4857,922,5779
quiet,rest,2604,2549,5153
quiet,retired,353,89,442
quiet,restful,851,99,950
quiet,retirement,161,29,190
quiet,run,62,13,75
quiet,reverent,180,34,214
quiet,sad,925,560,1485
quiet,safe,2937,2437,5374
quiet,seclusion,464,198,662
quiet,sensible,254,60,314
quiet,settled,254,196,450
quiet,shy,3408,3421,6829
quiet,shady,185,140,325
quiet,silent,862,492,1354
quiet,simple,1009,973,1982
quiet,slow,1005,1975,2980
quiet,smooth,1549,3230,4779
quiet,snug,45,149,194
quiet,sociable,34,6,40
quiet,soft,1094,1452,2546
quiet,sober,460,284,744
quiet,solitary,488,100,588
quiet,solitude,1610,994,2604
quiet,steady,1190,490,1680
quiet,stupid,19,9,28
quiet,still,10197,12368,22565
quiet,subdued,1622,459,2081
quiet,suitable,58,2,60
quiet,thoughtful,2220,278,2498
quiet,sympathy,8,21,29
quiet,sweet,638,724,1362
quiet,true,45,19,64
quiet,timid,375,278,653
quiet,unassuming,2661,148,2809
quiet,unboyish,0,0,0
quiet,uneventful,912,52,964
quiet,unobtrusive,1053,70,1123
quiet,untraveled,11,0,11
quiet,unused,21,7,28
quiet,watchful,425,59,484
quiet,warm,931,1344,2275
quiet,wild,72,45,117
quiet,white,165,309,474
quiet,withdrawn,2258,411,2669
quietly,regularly,110,50,160
quietly,quite,116,3,119
quietly,secretly,604,185,789
quietly,reverently,159,16,175
quietly,silently,261,118,379
quietly,simply,465,739,1204
quietly,slowly,1609,5910,7519
quietly,solemnly,172,53,225
quietly,steadily,947,421,1368
quietly,submissively,65,1,66
quietly,suitably,0,0,0
quietly,subtly,188,80,268
quietly,uneventfully,111,5,116
quietly,swiftly,302,708,1010
quietly,unobserved,82,1,83
quietly,unostentatiously,166,4,170
quietly,usefully,14,0,14
quite,years,0,576,576
quindine,quinine,0,2,2
quiver,twitch,48,90,138
quivered,trembled,199,180,379
quivered,rattled,25,18,43
quivering,white,10,192,202
quivering,trembling,152,141,293
quivers,shields,10,27,37
quoting,reading,11,169,180
quotas,tariffs,531,2257,2788
rabbit,sit,4,0,4
rabbit,turtle,71,50,121
rabbit,tomatoes,4,0,4
rabbits,rodents,769,1278,2047
rabbits,rats,2517,7511,10028
rabbits,secrets,10,0,10
rabbits,such,136,0,136
rabbits,squirrels,1639,1403,3042
rac,saa,0,0,0
raccoons,squirrels,294,437,731
race,racism,8351,479,8830
race,rail,14,16,30
race,region,746,372,1118
race,religion,11083,2098,13181
race,resettlement,22,0,22
race,sex,17757,13031,30788
races,wrestlings,4,0,4
race,sexuality,2464,844,3308
racial,religious,14360,3808,18168
racetrack,radiator,0,0,0
racial,sexual,7803,3336,11139
racing,rocking,0,9,9
racing,riding,383,1214,1597
racing,sailing,83,302,385
racism,xenophobia,9529,2856,12385
racist,sexist,12347,4332,16679
rack,ruin,3222,2,3224
racked,shattered,8,2,10
racks,stakes,15,3,18
racks,rows,59,39,98
radiant,red,9,66,75
racy,small,19,6,25
radial,ulnar,5206,2143,7349
radiant,remorseless,3,0,3
radical,reaction,239,50,289
radicals,strangers,0,2,2
radical,simple,151,326,477
radicalization,terrorism,429,314,743
radio,record,716,134,850
radio,stuff,179,8,187
radio,tv,1299,1228,2527
radio,television,106642,70593,177235
radio,theatrical,44,46,90
radios,telephones,362,285,647
radios,slipcovers,8,2,10
radishes,strawberries,22,30,52
radium,sediments,2,0,2
radios,televisions,1534,1235,2769
raffles,waltzes,0,0,0
radium,uranium,333,535,868
rafters,roofs,15,33,48
rage,scorn,371,158,529
rage,running,26,0,26
rage,shame,1568,1107,2675
rage,sorrow,1437,758,2195
rage,sympathy,25,62,87
rage,surprise,184,251,435
rage,suspense,1,3,4
rage,war,125,32,157
rage,terror,1610,829,2439
rage,youth,29,10,39
rage,weeping,38,25,63
raged,ranted,79,211,290
raged,sputtered,5,23,28
raged,revolted,7,2,9
ragged,rusty,29,23,52
raged,stormed,284,273,557
ragged,ripped,32,109,141
ragged,scarred,56,17,73
ragged,sloppy,20,6,26
ragged,soiled,100,221,321
ragged,torn,853,994,1847
ragged,tawdry,3,3,6
raggedest,worst,0,0,0
ragged,worn,400,442,842
rags,scorn,2,0,2
raging,wild,31,134,165
rags,straw,204,245,449
rags,tatters,2231,158,2389
ragtags,scum,0,1,1
raidings,wars,0,0,0
raiders,thieves,50,32,82
rail,river,643,636,1279
rail,steam,345,145,490
rail,road,7487,18947,26434
railroads,roads,281,1647,1928
railways,roads,1496,6953,8449
railroads,utilities,278,224,502
railways,telegraph,554,31,585
railways,trucking,28,2,30
rain,sleet,3534,1608,5142
rain,snowfall,1454,182,1636
rain,snow,30858,8428,39286
rain,stones,14,55,69
rain,storms,1521,769,2290
rain,sun,6433,9912,16345
rain,tears,338,241,579
rain,sunshine,1720,5743,7463
rain,temperature,478,540,1018
rain,thunder,5562,2305,7867
rain,water,1432,1461,2893
rain,thunderclouds,13,27,40
rain,vomit,3,2,5
raindrops,thunder,10,13,23
rain,wind,20600,47278,67878
rained,rained,1423,1423,2846
rainfall,snowfall,870,190,1060
rainfall,temperature,5518,10153,15671
rainforest,taiga,0,0,0
rainforest,woodland,63,26,89
raining,raining,247,247,494
rains,storms,482,163,645
raining,stuff,15,0,15
rainwater,wind,36,33,69
rainy,warm,119,817,936
raised,trained,2735,216,2951
raised,repaired,371,59,430
raised,stored,78,4,82
raised,turned,258,2296,2554
raisins,spices,250,115,365
rallies,talks,24,42,66
rakes,spades,122,90,212
rake,spade,61,125,186
ram,sheep,25,40,65
rambles,rides,10,42,52
rambling,riding,6,9,15
ramey,wilhelm,2,0,2
ramp,trailer,15,16,31
rampant,red,4,21,25
ramps,stuff,51,0,51
ran,ran,7859,7859,15718
ramshackle,small,5,55,60
ran,scattered,26,566,592
ran,screamed,249,5173,5422
ran,shrieked,33,857,890
ran,started,94,1591,1685
ran,upped,0,82,82
ran,turned,148,44368,44516
ranches,stuff,1,0,1
rancorous,revengeful,9,4,13
rangy,tall,21,1154,1175
randomness,statistics,24,17,41
range,speed,3114,4220,7334
rank,titles,413,211,624
ranks,species,7,23,30
rant,rave,8995,314,9309
rapacious,savage,17,18,35
ranting,raving,10224,323,10547
rapacious,sturdy,0,3,3
rapacious,sweeping,4,0,4
rape,rapists,126,104,230
rape,repressions,0,0,0
rape,segregation,0,0,0
rape,violence,3043,3775,6818
raped,tortured,3717,2133,5850
rapid,telling,6,1,7
rapid,repeated,820,178,998
rapid,summary,29,5,34
rapid,varied,146,28,174
rapid,victorious,35,2,37
rapid,wild,67,106,173
rapid,weak,274,268,542
rapidly,repeatedly,1359,453,1812
rapidly,silently,318,157,475
rapidly,smoothly,650,766,1416
rapidly,softly,54,91,145
rapidly,steadily,594,853,1447
rapidly,systematically,492,113,605
rapidly,unclearly,1,0,1
rapidly,violently,335,90,425
rapidly,well,461,282,743
rapids,whirlpools,144,80,224
rapists,robbers,205,217,422
rapids,waterfalls,1080,588,1668
rapists,terrorists,181,101,282
rapping,singing,728,931,1659
rapturous,transfixed,0,0,0
rapturously,yelpingly,0,0,0
rare,rear,0,0,0
rare,remixes,0,60,60
rare,rich,231,1652,1883
rare,singular,386,118,504
rare,shameful,16,7,23
rare,serious,2342,468,2810
rare,slow,322,90,412
rare,small,593,654,1247
rare,striking,235,43,278
rare,strange,1125,1051,2176
rare,special,4856,1390,6246
rare,subtle,270,56,326
rare,uncommon,1026,685,1711
rare,unusual,6488,1665,8153
rare,unstable,155,31,186
rare,unique,6063,3191,9254
rare,valuable,9884,1131,11015
rarer,rarer,2612,2612,5224
rare,wicked,18,1,19
rarest,richest,33,160,193
rare,wicious,0,0,0
rarity,utility,15,22,37
rascals,shepherds,0,1,1
rash,swelling,197,175,372
rash,unfeeling,1,0,1
rash,sinful,23,0,23
rash,unjust,137,12,149
rash,wholesale,0,0,0
raspberries,vocalizes,0,0,0
raspberry,strawberry,724,884,1608
rashness,speed,5,3,8
rasping,rattling,31,9,40
rasping,sputtering,0,0,0
rasping,scraping,30,22,52
rates,rent,144,535,679
rated,unrated,183,12,195
ratings,revenues,210,31,241
rationality,rectitude,2,2,4
ratings,views,52,109,161
rational,smart,102,268,370
rationals,reals,99,39,138
rations,tenting,0,0,0
rats,weeds,21,33,54
rats,snakes,801,597,1398
rattle,shushing,0,0,0
rattle,sock,0,0,0
rattle,sounds,3,1,4
rattle,stretches,0,0,0
rattle,touches,0,0,0
rattlers,wreckers,0,0,0
rattled,shook,993,1008,2001
rattling,rumbling,87,144,231
raucous,rough,15,71,86
raved,stormed,151,171,322
rave,storm,42,46,88
ravenous,tired,15,36,51
raw,refined,463,76,539
raw,simple,342,191,533
raw,wet,239,208,447
raw,untrained,168,10,178
raw,treated,1584,91,1675
raw,wriggling,179,2,181
rays,sharks,651,5468,6119
raw,young,130,677,807
reach,show,56,55,111
rays,skates,494,887,1381
reach,sight,575,1163,1738
reach,stand,63,409,472
reach,take,399,6,405
reached,rounded,17,4,21
reaches,whines,5,0,5
