condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,24,mean_pooled,pair_novel,15,0.346645,0.006245
attn_zeroed,24,mean_pooled,word_novel,1,0.050179,0.021149
attn_zeroed,24,mean_pooled,word_novel,2,0.066086,0.022658
attn_zeroed,24,mean_pooled,word_novel,3,0.085773,0.031628
attn_zeroed,24,mean_pooled,word_novel,4,0.097384,0.029527
attn_zeroed,24,mean_pooled,word_novel,5,0.097303,0.02627
attn_zeroed,24,mean_pooled,word_novel,6,0.106195,0.035491
attn_zeroed,24,mean_pooled,word_novel,7,0.110768,0.040469
attn_zeroed,24,mean_pooled,word_novel,8,0.114903,0.040597
attn_zeroed,24,mean_pooled,word_novel,9,0.118344,0.031869
attn_zeroed,24,mean_pooled,word_novel,10,0.122807,0.039143
attn_zeroed,24,mean_pooled,word_novel,11,0.1278,0.037353
attn_zeroed,24,mean_pooled,word_novel,12,0.135729,0.039152
attn_zeroed,24,mean_pooled,word_novel,13,0.140882,0.041534
attn_zeroed,24,mean_pooled,word_novel,14,0.145182,0.043122
attn_zeroed,24,mean_pooled,word_novel,15,0.151154,0.043147
attn_zeroed,24,words_only,pair_novel,1,0.044476,0.003423
attn_zeroed,24,words_only,pair_novel,2,0.068114,0.004945
attn_zeroed,24,words_only,pair_novel,3,0.106444,0.005572
attn_zeroed,24,words_only,pair_novel,4,0.133069,0.004894
attn_zeroed,24,words_only,pair_novel,5,0.147779,0.004374
attn_zeroed,24,words_only,pair_novel,6,0.16054,0.005805
attn_zeroed,24,words_only,pair_novel,7,0.173853,0.00548
attn_zeroed,24,words_only,pair_novel,8,0.181441,0.005594
attn_zeroed,24,words_only,pair_novel,9,0.188614,0.006462
attn_zeroed,24,words_only,pair_novel,10,0.197018,0.006154
attn_zeroed,24,words_only,pair_novel,11,0.204279,0.00657
attn_zeroed,24,words_only,pair_novel,12,0.209023,0.006943
attn_zeroed,24,words_only,pair_novel,13,0.214114,0.007063
attn_zeroed,24,words_only,pair_novel,14,0.217998,0.006537
attn_zeroed,24,words_only,pair_novel,15,0.222142,0.00639
attn_zeroed,24,words_only,word_novel,1,0.03766,0.013371
attn_zeroed,24,words_only,word_novel,2,0.05055,0.014748
attn_zeroed,24,words_only,word_novel,3,0.069152,0.016926
attn_zeroed,24,words_only,word_novel,4,0.081807,0.022555
attn_zeroed,24,words_only,word_novel,5,0.085887,0.020232
attn_zeroed,24,words_only,word_novel,6,0.088128,0.021645
attn_zeroed,24,words_only,word_novel,7,0.088929,0.024648
attn_zeroed,24,words_only,word_novel,8,0.090382,0.024532
attn_zeroed,24,words_only,word_novel,9,0.086695,0.024795
attn_zeroed,24,words_only,word_novel,10,0.090095,0.025042
attn_zeroed,24,words_only,word_novel,11,0.093019,0.025399
attn_zeroed,24,words_only,word_novel,12,0.092275,0.026292
attn_zeroed,24,words_only,word_novel,13,0.095492,0.024686
attn_zeroed,24,words_only,word_novel,14,0.095449,0.026564
attn_zeroed,24,words_only,word_novel,15,0.095895,0.028421
