condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,6,words_only,pair_novel,4.1e-05,7.3e-05,10,19.8,25.8
default,6,words_only,word_novel,9.6e-05,7.8e-05,10,13.0,19.0
default,7,mean_pooled,pair_novel,4.2e-05,6.9e-05,10,26.6,32.6
default,7,mean_pooled,word_novel,0.000175,0.000386,10,11.7,17.7
default,7,words_only,pair_novel,2.7e-05,2.3e-05,10,33.9,39.9
default,7,words_only,word_novel,0.000271,0.000269,10,12.7,18.7
default,8,mean_pooled,pair_novel,1.4e-05,1.8e-05,10,27.9,33.9
default,8,mean_pooled,word_novel,0.000278,0.000386,10,25.2,31.2
default,8,words_only,pair_novel,4.3e-05,7.2e-05,10,27.6,33.6
default,8,words_only,word_novel,0.000364,0.000449,10,17.3,23.3
default,9,mean_pooled,pair_novel,5e-05,4e-05,10,30.3,36.3
default,9,mean_pooled,word_novel,0.000466,0.000549,10,29.8,35.8
default,9,words_only,pair_novel,4.8e-05,2.9e-05,10,30.1,36.1
default,9,words_only,word_novel,0.000463,0.000756,10,17.2,23.2
default,10,mean_pooled,pair_novel,3e-05,3.6e-05,10,36.1,42.1
default,10,mean_pooled,word_novel,0.000106,0.000147,10,25.3,31.3
default,10,words_only,pair_novel,3.3e-05,4.1e-05,10,34.1,40.1
default,10,words_only,word_novel,0.000328,0.000556,10,24.7,30.7
default,11,mean_pooled,pair_novel,2.3e-05,3.6e-05,10,33.4,39.4
default,11,mean_pooled,word_novel,0.000507,0.000757,10,23.8,29.8
default,11,words_only,pair_novel,3.5e-05,3.3e-05,10,30.7,36.7
default,11,words_only,word_novel,0.000186,0.000198,10,29.6,35.6
default,12,mean_pooled,pair_novel,4.9e-05,5.4e-05,10,30.4,36.4
default,12,mean_pooled,word_novel,0.000448,0.000661,10,20.3,26.3
default,12,words_only,pair_novel,5.4e-05,7.5e-05,10,27.9,33.9
default,12,words_only,word_novel,0.000603,0.000783,10,20.8,26.8
attn_zeroed,0,mean_pooled,pair_novel,3.7e-05,6.5e-05,10,23.9,29.9
attn_zeroed,0,mean_pooled,word_novel,0.00039,0.000699,10,39.2,45.2
attn_zeroed,0,words_only,pair_novel,9e-06,1e-05,10,21.6,27.6
attn_zeroed,0,words_only,word_novel,0.000295,0.000435,10,32.8,38.8
attn_zeroed,1,mean_pooled,pair_novel,2e-05,1.5e-05,10,28.9,34.9
attn_zeroed,1,mean_pooled,word_novel,0.000161,0.000197,10,30.2,36.2
attn_zeroed,1,words_only,pair_novel,1.5e-05,2.3e-05,10,30.4,36.4
attn_zeroed,1,words_only,word_novel,0.000484,0.000652,10,37.8,43.8
attn_zeroed,2,mean_pooled,pair_novel,1.7e-05,1.6e-05,10,28.1,34.1
attn_zeroed,2,mean_pooled,word_novel,0.000318,0.000297,10,25.6,31.6
attn_zeroed,2,words_only,pair_novel,3e-05,3.7e-05,10,29.0,35.0
attn_zeroed,2,words_only,word_novel,0.000402,0.000299,10,36.3,42.3
attn_zeroed,3,mean_pooled,pair_novel,2.5e-05,5.2e-05,10,32.1,38.1
attn_zeroed,3,mean_pooled,word_novel,0.000352,0.000347,10,18.2,24.2
attn_zeroed,3,words_only,pair_novel,3.2e-05,3.5e-05,10,27.7,33.7
attn_zeroed,3,words_only,word_novel,0.000271,0.000247,10,26.0,32.0
attn_zeroed,4,mean_pooled,pair_novel,3.7e-05,4.6e-05,10,27.0,33.0
attn_zeroed,4,mean_pooled,word_novel,0.000341,0.000323,10,11.8,17.8
attn_zeroed,4,words_only,pair_novel,1.4e-05,1.7e-05,10,27.0,33.0
attn_zeroed,4,words_only,word_novel,0.000311,0.000438,10,24.0,30.0
attn_zeroed,5,mean_pooled,pair_novel,2.9e-05,4.2e-05,10,29.9,35.9
attn_zeroed,5,mean_pooled,word_novel,0.000287,0.00037,10,18.6,24.6
attn_zeroed,5,words_only,pair_novel,2.6e-05,4.4e-05,10,23.4,29.4
attn_zeroed,5,words_only,word_novel,8.5e-05,9e-05,10,17.7,23.7
attn_zeroed,6,mean_pooled,pair_novel,3.9e-05,5.4e-05,10,27.5,33.5
attn_zeroed,6,mean_pooled,word_novel,8.7e-05,9.5e-05,10,12.2,18.2
attn_zeroed,6,words_only,pair_novel,4.1e-05,7.1e-05,10,20.9,26.9
attn_zeroed,6,words_only,word_novel,0.000101,8.5e-05,10,13.0,19.0
attn_zeroed,7,mean_pooled,pair_novel,3.8e-05,4.9e-05,10,32.7,38.7
attn_zeroed,7,mean_pooled,word_novel,0.000149,0.000231,10,8.6,14.6
attn_zeroed,7,words_only,pair_novel,2.8e-05,2.6e-05,10,33.9,39.9
attn_zeroed,7,words_only,word_novel,0.000282,0.000295,10,12.7,18.7
attn_zeroed,8,mean_pooled,pair_novel,4.1e-05,3.3e-05,10,25.3,31.3
attn_zeroed,8,mean_pooled,word_novel,0.000331,0.000479,10,10.6,16.6
attn_zeroed,8,words_only,pair_novel,2.5e-05,3.9e-05,10,28.6,34.6
attn_zeroed,8,words_only,word_novel,0.000391,0.000472,10,16.0,22.0
attn_zeroed,9,mean_pooled,pair_novel,4.6e-05,6.1e-05,10,24.0,30.0
attn_zeroed,9,mean_pooled,word_novel,0.000451,0.000561,10,18.4,24.4
attn_zeroed,9,words_only,pair_novel,4.6e-05,2.6e-05,10,30.1,36.1
attn_zeroed,9,words_only,word_novel,0.000462,0.000769,10,17.2,23.2
attn_zeroed,10,mean_pooled,pair_novel,3.6e-05,3.2e-05,10,21.9,27.9
attn_zeroed,10,mean_pooled,word_novel,0.000176,0.000201,10,24.8,30.8
attn_zeroed,10,words_only,pair_novel,3.6e-05,3.8e-05,10,35.4,41.4
attn_zeroed,10,words_only,word_novel,0.000326,0.000521,10,23.8,29.8
attn_zeroed,11,mean_pooled,pair_novel,2.3e-05,2.5e-05,10,27.4,33.4
attn_zeroed,11,mean_pooled,word_novel,0.000182,0.00024,10,16.4,22.4
attn_zeroed,11,words_only,pair_novel,3.4e-05,3.4e-05,10,30.7,36.7
attn_zeroed,11,words_only,word_novel,0.000178,0.000195,10,31.2,37.2
attn_zeroed,12,mean_pooled,pair_novel,2.6e-05,4.1e-05,10,29.9,35.9
attn_zeroed,12,mean_pooled,word_novel,0.000575,0.000659,10,17.2,23.2
attn_zeroed,12,words_only,pair_novel,5.5e-05,7.7e-05,10,27.9,33.9
attn_zeroed,12,words_only,word_novel,0.000611,0.000798,10,20.8,26.8
