condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,12,mean_pooled,word_novel,3,0.369241,0.026253
attn_zeroed,12,mean_pooled,word_novel,4,0.389245,0.022485
attn_zeroed,12,mean_pooled,word_novel,5,0.401288,0.025568
attn_zeroed,12,mean_pooled,word_novel,6,0.40862,0.027665
attn_zeroed,12,mean_pooled,word_novel,7,0.420038,0.028933
attn_zeroed,12,mean_pooled,word_novel,8,0.429594,0.025364
attn_zeroed,12,mean_pooled,word_novel,9,0.436112,0.02921
attn_zeroed,12,mean_pooled,word_novel,10,0.442363,0.026626
attn_zeroed,12,mean_pooled,word_novel,11,0.445381,0.028382
attn_zeroed,12,mean_pooled,word_novel,12,0.44881,0.028744
attn_zeroed,12,mean_pooled,word_novel,13,0.453312,0.029097
attn_zeroed,12,mean_pooled,word_novel,14,0.452618,0.030035
attn_zeroed,12,mean_pooled,word_novel,15,0.453753,0.02984
attn_zeroed,12,words_only,pair_novel,1,0.034089,0.001555
attn_zeroed,12,words_only,pair_novel,2,0.060406,0.002154
attn_zeroed,12,words_only,pair_novel,3,0.081821,0.002495
attn_zeroed,12,words_only,pair_novel,4,0.095794,0.003129
attn_zeroed,12,words_only,pair_novel,5,0.108164,0.003588
attn_zeroed,12,words_only,pair_novel,6,0.119088,0.003992
attn_zeroed,12,words_only,pair_novel,7,0.125909,0.00371
attn_zeroed,12,words_only,pair_novel,8,0.134257,0.003844
attn_zeroed,12,words_only,pair_novel,9,0.140141,0.004123
attn_zeroed,12,words_only,pair_novel,10,0.146319,0.004194
attn_zeroed,12,words_only,pair_novel,11,0.149665,0.003658
attn_zeroed,12,words_only,pair_novel,12,0.154214,0.003431
attn_zeroed,12,words_only,pair_novel,13,0.158679,0.003678
attn_zeroed,12,words_only,pair_novel,14,0.162501,0.00401
attn_zeroed,12,words_only,pair_novel,15,0.164476,0.004161
attn_zeroed,12,words_only,word_novel,1,0.034697,0.006373
attn_zeroed,12,words_only,word_novel,2,0.055707,0.015104
attn_zeroed,12,words_only,word_novel,3,0.070909,0.012261
attn_zeroed,12,words_only,word_novel,4,0.081622,0.013305
attn_zeroed,12,words_only,word_novel,5,0.08708,0.013797
attn_zeroed,12,words_only,word_novel,6,0.091967,0.016484
attn_zeroed,12,words_only,word_novel,7,0.094413,0.016432
attn_zeroed,12,words_only,word_novel,8,0.097337,0.013725
attn_zeroed,12,words_only,word_novel,9,0.100728,0.012814
attn_zeroed,12,words_only,word_novel,10,0.101732,0.0129
attn_zeroed,12,words_only,word_novel,11,0.104203,0.012277
attn_zeroed,12,words_only,word_novel,12,0.105847,0.010828
attn_zeroed,12,words_only,word_novel,13,0.106847,0.010462
attn_zeroed,12,words_only,word_novel,14,0.108701,0.011271
attn_zeroed,12,words_only,word_novel,15,0.109492,0.011297
