condition,layer,mode,split,k,mean_r2,sd_r2
default,8,words_only,pair_novel,6,0.479881,0.006254
default,8,words_only,pair_novel,7,0.484832,0.006242
default,8,words_only,pair_novel,8,0.488435,0.00617
default,8,words_only,pair_novel,9,0.491038,0.006215
default,8,words_only,pair_novel,10,0.492665,0.006356
default,8,words_only,pair_novel,11,0.493726,0.006494
default,8,words_only,pair_novel,12,0.494311,0.006458
default,8,words_only,pair_novel,13,0.494862,0.006495
default,8,words_only,pair_novel,14,0.495119,0.006386
default,8,words_only,pair_novel,15,0.495403,0.006278
default,8,words_only,word_novel,1,0.292587,0.022908
default,8,words_only,word_novel,2,0.372082,0.024786
default,8,words_only,word_novel,3,0.426937,0.022999
default,8,words_only,word_novel,4,0.451834,0.020828
default,8,words_only,word_novel,5,0.462189,0.02306
default,8,words_only,word_novel,6,0.469371,0.023169
default,8,words_only,word_novel,7,0.474694,0.024234
default,8,words_only,word_novel,8,0.477215,0.02414
default,8,words_only,word_novel,9,0.479189,0.024038
default,8,words_only,word_novel,10,0.479629,0.023482
default,8,words_only,word_novel,11,0.480147,0.02347
default,8,words_only,word_novel,12,0.480136,0.023227
default,8,words_only,word_novel,13,0.480376,0.023304
default,8,words_only,word_novel,14,0.480424,0.02273
default,8,words_only,word_novel,15,0.480335,0.022694
default,9,mean_pooled,pair_novel,1,0.309767,0.008524
default,9,mean_pooled,pair_novel,2,0.399392,0.008214
default,9,mean_pooled,pair_novel,3,0.454349,0.006575
default,9,mean_pooled,pair_novel,4,0.483024,0.005725
default,9,mean_pooled,pair_novel,5,0.497909,0.006438
default,9,mean_pooled,pair_novel,6,0.506863,0.006999
default,9,mean_pooled,pair_novel,7,0.512338,0.006313
default,9,mean_pooled,pair_novel,8,0.51649,0.006468
default,9,mean_pooled,pair_novel,9,0.520737,0.006671
default,9,mean_pooled,pair_novel,10,0.523436,0.006302
default,9,mean_pooled,pair_novel,11,0.52559,0.006448
default,9,mean_pooled,pair_novel,12,0.52683,0.006614
default,9,mean_pooled,pair_novel,13,0.527759,0.006432
default,9,mean_pooled,pair_novel,14,0.528207,0.006398
default,9,mean_pooled,pair_novel,15,0.52883,0.006512
default,9,mean_pooled,word_novel,1,0.308338,0.023756
default,9,mean_pooled,word_novel,2,0.396414,0.031245
default,9,mean_pooled,word_novel,3,0.448286,0.025322
default,9,mean_pooled,word_novel,4,0.474903,0.024996
default,9,mean_pooled,word_novel,5,0.48823,0.025617
default,9,mean_pooled,word_novel,6,0.496011,0.026141
default,9,mean_pooled,word_novel,7,0.500856,0.02616
default,9,mean_pooled,word_novel,8,0.504036,0.025832
default,9,mean_pooled,word_novel,9,0.506789,0.025375
default,9,mean_pooled,word_novel,10,0.508321,0.025468
default,9,mean_pooled,word_novel,11,0.509701,0.02551
default,9,mean_pooled,word_novel,12,0.510099,0.025286
default,9,mean_pooled,word_novel,13,0.510272,0.025674
default,9,mean_pooled,word_novel,14,0.510733,0.025934
default,9,mean_pooled,word_novel,15,0.510848,0.026023
default,9,words_only,pair_novel,1,0.301069,0.008357
default,9,words_only,pair_novel,2,0.3709,0.007127
default,9,words_only,pair_novel,3,0.424737,0.006479
default,9,words_only,pair_novel,4,0.452868,0.00696
default,9,words_only,pair_novel,5,0.468669,0.006855
default,9,words_only,pair_novel,6,0.476367,0.006348
default,9,words_only,pair_novel,7,0.481872,0.00635
default,9,words_only,pair_novel,8,0.4856,0.005789
default,9,words_only,pair_novel,9,0.487989,0.005934
default,9,words_only,pair_novel,10,0.489627,0.005941
default,9,words_only,pair_novel,11,0.490522,0.006041
default,9,words_only,pair_novel,12,0.491308,0.006014
default,9,words_only,pair_novel,13,0.491853,0.005951
default,9,words_only,pair_novel,14,0.492234,0.00586
default,9,words_only,pair_novel,15,0.492439,0.005845
default,9,words_only,word_novel,1,0.300341,0.023948
default,9,words_only,word_novel,2,0.367132,0.02654
default,9,words_only,word_novel,3,0.419459,0.023611
default,9,words_only,word_novel,4,0.445882,0.020117
default,9,words_only,word_novel,5,0.459216,0.023334
default,9,words_only,word_novel,6,0.465911,0.023396
default,9,words_only,word_novel,7,0.471225,0.024542
default,9,words_only,word_novel,8,0.474004,0.024273
default,9,words_only,word_novel,9,0.475706,0.025063
default,9,words_only,word_novel,10,0.476727,0.025321
default,9,words_only,word_novel,11,0.477233,0.024865
default,9,words_only,word_novel,12,0.477521,0.024745
default,9,words_only,word_novel,13,0.477517,0.024568
default,9,words_only,word_novel,14,0.477638,0.024367
default,9,words_only,word_novel,15,0.477746,0.024285
default,10,mean_pooled,pair_novel,1,0.304643,0.007967
default,10,mean_pooled,pair_novel,2,0.393792,0.007038
default,10,mean_pooled,pair_novel,3,0.441389,0.007026
default,10,mean_pooled,pair_novel,4,0.463342,0.006766
default,10,mean_pooled,pair_novel,5,0.4805,0.006622
default,10,mean_pooled,pair_novel,6,0.49439,0.007286
default,10,mean_pooled,pair_novel,7,0.502593,0.007165
default,10,mean_pooled,pair_novel,8,0.507503,0.006966
default,10,mean_pooled,pair_novel,9,0.511618,0.007005
default,10,mean_pooled,pair_novel,10,0.514332,0.006844
default,10,mean_pooled,pair_novel,11,0.516263,0.006865
default,10,mean_pooled,pair_novel,12,0.517491,0.006756
default,10,mean_pooled,pair_novel,13,0.518591,0.006691
default,10,mean_pooled,pair_novel,14,0.519213,0.006651
default,10,mean_pooled,pair_novel,15,0.51982,0.006709
default,10,mean_pooled,word_novel,1,0.30352,0.023051
default,10,mean_pooled,word_novel,2,0.392104,0.02853
default,10,mean_pooled,word_novel,3,0.437458,0.025988
default,10,mean_pooled,word_novel,4,0.458142,0.025878
default,10,mean_pooled,word_novel,5,0.473369,0.026758
default,10,mean_pooled,word_novel,6,0.484199,0.027263
default,10,mean_pooled,word_novel,7,0.491609,0.024922
default,10,mean_pooled,word_novel,8,0.495579,0.025033
default,10,mean_pooled,word_novel,9,0.498857,0.024334
default,10,mean_pooled,word_novel,10,0.500922,0.02332
default,10,mean_pooled,word_novel,11,0.502161,0.023487
default,10,mean_pooled,word_novel,12,0.503012,0.023355
default,10,mean_pooled,word_novel,13,0.503496,0.023775
default,10,mean_pooled,word_novel,14,0.504077,0.023995
default,10,mean_pooled,word_novel,15,0.504721,0.024094
default,10,words_only,pair_novel,1,0.302007,0.008116
default,10,words_only,pair_novel,2,0.365434,0.006859
default,10,words_only,pair_novel,3,0.41107,0.007458
default,10,words_only,pair_novel,4,0.444409,0.006708
default,10,words_only,pair_novel,5,0.456925,0.007495
default,10,words_only,pair_novel,6,0.467588,0.007326
default,10,words_only,pair_novel,7,0.474664,0.006814
default,10,words_only,pair_novel,8,0.47803,0.006586
default,10,words_only,pair_novel,9,0.480355,0.006502
default,10,words_only,pair_novel,10,0.482041,0.00654
default,10,words_only,pair_novel,11,0.483271,0.006497
default,10,words_only,pair_novel,12,0.484068,0.006517
default,10,words_only,pair_novel,13,0.484504,0.006475
default,10,words_only,pair_novel,14,0.484825,0.006434
default,10,words_only,pair_novel,15,0.485035,0.006392
default,10,words_only,word_novel,1,0.301765,0.024004
default,10,words_only,word_novel,2,0.363503,0.026337
default,10,words_only,word_novel,3,0.407389,0.027406
default,10,words_only,word_novel,4,0.437598,0.021961
default,10,words_only,word_novel,5,0.448572,0.021685
default,10,words_only,word_novel,6,0.457029,0.02318
default,10,words_only,word_novel,7,0.4628,0.024606
default,10,words_only,word_novel,8,0.46598,0.024414
default,10,words_only,word_novel,9,0.467456,0.024498
default,10,words_only,word_novel,10,0.468473,0.025652
default,10,words_only,word_novel,11,0.469148,0.025639
default,10,words_only,word_novel,12,0.469417,0.025655
default,10,words_only,word_novel,13,0.469569,0.025417
default,10,words_only,word_novel,14,0.469845,0.024964
default,10,words_only,word_novel,15,0.469771,0.024892
default,11,mean_pooled,pair_novel,1,0.311457,0.008249
default,11,mean_pooled,pair_novel,2,0.397686,0.008061
default,11,mean_pooled,pair_novel,3,0.435454,0.007965
default,11,mean_pooled,pair_novel,4,0.456272,0.007721
default,11,mean_pooled,pair_novel,5,0.474049,0.007216
default,11,mean_pooled,pair_novel,6,0.48484,0.007778
default,11,mean_pooled,pair_novel,7,0.491417,0.007782
default,11,mean_pooled,pair_novel,8,0.49548,0.007865
default,11,mean_pooled,pair_novel,9,0.498319,0.007695
default,11,mean_pooled,pair_novel,10,0.500104,0.007726
default,11,mean_pooled,pair_novel,11,0.501377,0.007656
default,11,mean_pooled,pair_novel,12,0.502279,0.007815
default,11,mean_pooled,pair_novel,13,0.502867,0.007887
default,11,mean_pooled,pair_novel,14,0.503337,0.007836
default,11,mean_pooled,pair_novel,15,0.503695,0.00789
default,11,mean_pooled,word_novel,1,0.3102,0.023101
default,11,mean_pooled,word_novel,2,0.395959,0.02883
default,11,mean_pooled,word_novel,3,0.43192,0.028105
default,11,mean_pooled,word_novel,4,0.451041,0.028197
default,11,mean_pooled,word_novel,5,0.467397,0.027322
default,11,mean_pooled,word_novel,6,0.475742,0.026411
default,11,mean_pooled,word_novel,7,0.482079,0.024964
default,11,mean_pooled,word_novel,8,0.485241,0.024822
default,11,mean_pooled,word_novel,9,0.487494,0.024163
default,11,mean_pooled,word_novel,10,0.488397,0.022885
default,11,mean_pooled,word_novel,11,0.489517,0.022338
default,11,mean_pooled,word_novel,12,0.489973,0.022345
default,11,mean_pooled,word_novel,13,0.490301,0.022301
default,11,mean_pooled,word_novel,14,0.490679,0.022264
default,11,mean_pooled,word_novel,15,0.490825,0.022276
default,11,words_only,pair_novel,1,0.306447,0.008155
default,11,words_only,pair_novel,2,0.361084,0.006897
default,11,words_only,pair_novel,3,0.399836,0.007557
default,11,words_only,pair_novel,4,0.432427,0.006921
default,11,words_only,pair_novel,5,0.443755,0.007307
default,11,words_only,pair_novel,6,0.455847,0.007525
default,11,words_only,pair_novel,7,0.462324,0.007184
default,11,words_only,pair_novel,8,0.467297,0.007221
default,11,words_only,pair_novel,9,0.47049,0.00717
default,11,words_only,pair_novel,10,0.472232,0.007235
default,11,words_only,pair_novel,11,0.473034,0.007171
default,11,words_only,pair_novel,12,0.473759,0.007217
default,11,words_only,pair_novel,13,0.474178,0.00717
default,11,words_only,pair_novel,14,0.474478,0.007165
default,11,words_only,pair_novel,15,0.474662,0.007141
default,11,words_only,word_novel,1,0.305974,0.02363
default,11,words_only,word_novel,2,0.358871,0.028155
default,11,words_only,word_novel,3,0.395779,0.030013
default,11,words_only,word_novel,4,0.425802,0.026238
default,11,words_only,word_novel,5,0.435688,0.024584
default,11,words_only,word_novel,6,0.446398,0.024488
default,11,words_only,word_novel,7,0.451483,0.02458
default,11,words_only,word_novel,8,0.456517,0.024516
default,11,words_only,word_novel,9,0.458974,0.024711
default,11,words_only,word_novel,10,0.460451,0.02513
default,11,words_only,word_novel,11,0.461097,0.025172
default,11,words_only,word_novel,12,0.461661,0.025172
default,11,words_only,word_novel,13,0.461917,0.024951
default,11,words_only,word_novel,14,0.462118,0.02482
default,11,words_only,word_novel,15,0.46232,0.024613
default,12,mean_pooled,pair_novel,1,0.320753,0.004803
default,12,mean_pooled,pair_novel,2,0.394093,0.006126
default,12,mean_pooled,pair_novel,3,0.417928,0.006901
default,12,mean_pooled,pair_novel,4,0.436156,0.006798
default,12,mean_pooled,pair_novel,5,0.445187,0.007077
default,12,mean_pooled,pair_novel,6,0.450765,0.007288
default,12,mean_pooled,pair_novel,7,0.453638,0.007093
default,12,mean_pooled,pair_novel,8,0.455634,0.006885
default,12,mean_pooled,pair_novel,9,0.456868,0.006953
default,12,mean_pooled,pair_novel,10,0.457567,0.006989
default,12,mean_pooled,pair_novel,11,0.458069,0.006965
default,12,mean_pooled,pair_novel,12,0.458366,0.006982
default,12,mean_pooled,pair_novel,13,0.458605,0.006924
default,12,mean_pooled,pair_novel,14,0.458726,0.006904
default,12,mean_pooled,pair_novel,15,0.458812,0.006926
default,12,mean_pooled,word_novel,1,0.317771,0.025959
default,12,mean_pooled,word_novel,2,0.388152,0.024308
default,12,mean_pooled,word_novel,3,0.410738,0.023526
default,12,mean_pooled,word_novel,4,0.427228,0.02648
default,12,mean_pooled,word_novel,5,0.434196,0.027625
default,12,mean_pooled,word_novel,6,0.438324,0.027792
default,12,mean_pooled,word_novel,7,0.441246,0.027516
default,12,mean_pooled,word_novel,8,0.44295,0.027298
default,12,mean_pooled,word_novel,9,0.443753,0.027566
default,12,mean_pooled,word_novel,10,0.444011,0.027663
default,12,mean_pooled,word_novel,11,0.444389,0.027152
default,12,mean_pooled,word_novel,12,0.444525,0.027149
default,12,mean_pooled,word_novel,13,0.444828,0.027413
default,12,mean_pooled,word_novel,14,0.444859,0.027279
default,12,mean_pooled,word_novel,15,0.44508,0.027266
default,12,words_only,pair_novel,1,0.238636,0.004065
default,12,words_only,pair_novel,2,0.353818,0.006116
default,12,words_only,pair_novel,3,0.392944,0.006168
default,12,words_only,pair_novel,4,0.413376,0.00608
default,12,words_only,pair_novel,5,0.423749,0.006256
default,12,words_only,pair_novel,6,0.428336,0.006192
default,12,words_only,pair_novel,7,0.431115,0.006436
default,12,words_only,pair_novel,8,0.433184,0.006431
default,12,words_only,pair_novel,9,0.434527,0.006324
default,12,words_only,pair_novel,10,0.435191,0.006336
default,12,words_only,pair_novel,11,0.435543,0.006291
default,12,words_only,pair_novel,12,0.435752,0.006323
default,12,words_only,pair_novel,13,0.435871,0.006323
default,12,words_only,pair_novel,14,0.435981,0.006311
default,12,words_only,pair_novel,15,0.436049,0.006334
default,12,words_only,word_novel,1,0.236077,0.024573
default,12,words_only,word_novel,2,0.35271,0.028641
default,12,words_only,word_novel,3,0.388742,0.024895
default,12,words_only,word_novel,4,0.40541,0.027576
default,12,words_only,word_novel,5,0.413045,0.02714
default,12,words_only,word_novel,6,0.41725,0.026359
default,12,words_only,word_novel,7,0.420235,0.02621
default,12,words_only,word_novel,8,0.422361,0.02625
default,12,words_only,word_novel,9,0.423551,0.027214
default,12,words_only,word_novel,10,0.423759,0.027544
default,12,words_only,word_novel,11,0.424113,0.027852
default,12,words_only,word_novel,12,0.423929,0.027935
default,12,words_only,word_novel,13,0.424166,0.027953
default,12,words_only,word_novel,14,0.424149,0.027868
default,12,words_only,word_novel,15,0.424251,0.027926
attn_zeroed,0,mean_pooled,pair_novel,1,0.274746,0.005938
attn_zeroed,0,mean_pooled,pair_novel,2,0.365127,0.00764
attn_zeroed,0,mean_pooled,pair_novel,3,0.39116,0.006976
attn_zeroed,0,mean_pooled,pair_novel,4,0.402693,0.007087
attn_zeroed,0,mean_pooled,pair_novel,5,0.407316,0.00696
attn_zeroed,0,mean_pooled,pair_novel,6,0.409271,0.006948
attn_zeroed,0,mean_pooled,pair_novel,7,0.410049,0.006887
attn_zeroed,0,mean_pooled,pair_novel,8,0.410393,0.00683
attn_zeroed,0,mean_pooled,pair_novel,9,0.410547,0.006857
attn_zeroed,0,mean_pooled,pair_novel,10,0.410628,0.006811
attn_zeroed,0,mean_pooled,pair_novel,11,0.410656,0.006775
attn_zeroed,0,mean_pooled,pair_novel,12,0.410666,0.006771
attn_zeroed,0,mean_pooled,pair_novel,13,0.410682,0.006759
attn_zeroed,0,mean_pooled,pair_novel,14,0.410688,0.006747
attn_zeroed,0,mean_pooled,pair_novel,15,0.410694,0.006742
attn_zeroed,0,mean_pooled,word_novel,1,0.268074,0.021009
attn_zeroed,0,mean_pooled,word_novel,2,0.341072,0.023295
attn_zeroed,0,mean_pooled,word_novel,3,0.349922,0.027639
attn_zeroed,0,mean_pooled,word_novel,4,0.346317,0.025057
attn_zeroed,0,mean_pooled,word_novel,5,0.343792,0.02537
attn_zeroed,0,mean_pooled,word_novel,6,0.341211,0.023521
attn_zeroed,0,mean_pooled,word_novel,7,0.340358,0.022651
attn_zeroed,0,mean_pooled,word_novel,8,0.340001,0.021931
attn_zeroed,0,mean_pooled,word_novel,9,0.339709,0.0217
attn_zeroed,0,mean_pooled,word_novel,10,0.339458,0.021537
attn_zeroed,0,mean_pooled,word_novel,11,0.339346,0.021483
attn_zeroed,0,mean_pooled,word_novel,12,0.339327,0.021174
attn_zeroed,0,mean_pooled,word_novel,13,0.339391,0.021164
attn_zeroed,0,mean_pooled,word_novel,14,0.339331,0.021143
attn_zeroed,0,mean_pooled,word_novel,15,0.339337,0.021214
attn_zeroed,0,words_only,pair_novel,1,0.171805,0.003209
attn_zeroed,0,words_only,pair_novel,2,0.268614,0.004316
attn_zeroed,0,words_only,pair_novel,3,0.293452,0.003951
attn_zeroed,0,words_only,pair_novel,4,0.30208,0.004063
attn_zeroed,0,words_only,pair_novel,5,0.305919,0.004141
attn_zeroed,0,words_only,pair_novel,6,0.30777,0.004277
attn_zeroed,0,words_only,pair_novel,7,0.308651,0.004307
attn_zeroed,0,words_only,pair_novel,8,0.309121,0.004333
attn_zeroed,0,words_only,pair_novel,9,0.309351,0.004314
attn_zeroed,0,words_only,pair_novel,10,0.309466,0.004358
attn_zeroed,0,words_only,pair_novel,11,0.309519,0.004357
attn_zeroed,0,words_only,pair_novel,12,0.309546,0.004341
attn_zeroed,0,words_only,pair_novel,13,0.309558,0.004345
attn_zeroed,0,words_only,pair_novel,14,0.309563,0.004356
attn_zeroed,0,words_only,pair_novel,15,0.309565,0.004362
attn_zeroed,0,words_only,word_novel,1,0.161987,0.024534
attn_zeroed,0,words_only,word_novel,2,0.249614,0.021809
attn_zeroed,0,words_only,word_novel,3,0.267178,0.025631
attn_zeroed,0,words_only,word_novel,4,0.270983,0.025515
attn_zeroed,0,words_only,word_novel,5,0.271209,0.026342
attn_zeroed,0,words_only,word_novel,6,0.270918,0.025732
attn_zeroed,0,words_only,word_novel,7,0.271207,0.025525
attn_zeroed,0,words_only,word_novel,8,0.27164,0.025056
attn_zeroed,0,words_only,word_novel,9,0.272194,0.025095
attn_zeroed,0,words_only,word_novel,10,0.272647,0.025111
attn_zeroed,0,words_only,word_novel,11,0.273009,0.025236
attn_zeroed,0,words_only,word_novel,12,0.273119,0.025154
attn_zeroed,0,words_only,word_novel,13,0.273123,0.02513
attn_zeroed,0,words_only,word_novel,14,0.273137,0.025172
attn_zeroed,0,words_only,word_novel,15,0.273098,0.025177
attn_zeroed,1,mean_pooled,pair_novel,1,0.379095,0.005647
attn_zeroed,1,mean_pooled,pair_novel,2,0.423386,0.007283
attn_zeroed,1,mean_pooled,pair_novel,3,0.442581,0.007086
attn_zeroed,1,mean_pooled,pair_novel,4,0.454184,0.007372
attn_zeroed,1,mean_pooled,pair_novel,5,0.462298,0.007416
attn_zeroed,1,mean_pooled,pair_novel,6,0.465941,0.007344
attn_zeroed,1,mean_pooled,pair_novel,7,0.468549,0.007301
attn_zeroed,1,mean_pooled,pair_novel,8,0.470185,0.007185
attn_zeroed,1,mean_pooled,pair_novel,9,0.471099,0.007206
attn_zeroed,1,mean_pooled,pair_novel,10,0.471806,0.007134
attn_zeroed,1,mean_pooled,pair_novel,11,0.472343,0.007024
attn_zeroed,1,mean_pooled,pair_novel,12,0.472701,0.007097
attn_zeroed,1,mean_pooled,pair_novel,13,0.472981,0.006993
attn_zeroed,1,mean_pooled,pair_novel,14,0.473177,0.007039
attn_zeroed,1,mean_pooled,pair_novel,15,0.473359,0.007054
attn_zeroed,1,mean_pooled,word_novel,1,0.375721,0.014502
attn_zeroed,1,mean_pooled,word_novel,2,0.410365,0.014361
attn_zeroed,1,mean_pooled,word_novel,3,0.421696,0.014781
attn_zeroed,1,mean_pooled,word_novel,4,0.426996,0.014223
attn_zeroed,1,mean_pooled,word_novel,5,0.427973,0.017629
attn_zeroed,1,mean_pooled,word_novel,6,0.4271,0.01691
attn_zeroed,1,mean_pooled,word_novel,7,0.426916,0.019218
attn_zeroed,1,mean_pooled,word_novel,8,0.427163,0.018627
attn_zeroed,1,mean_pooled,word_novel,9,0.427486,0.018279
attn_zeroed,1,mean_pooled,word_novel,10,0.427161,0.017766
attn_zeroed,1,mean_pooled,word_novel,11,0.427795,0.017483
attn_zeroed,1,mean_pooled,word_novel,12,0.427617,0.017082
attn_zeroed,1,mean_pooled,word_novel,13,0.427786,0.016926
attn_zeroed,1,mean_pooled,word_novel,14,0.427684,0.01679
attn_zeroed,1,mean_pooled,word_novel,15,0.427548,0.016474
attn_zeroed,1,words_only,pair_novel,1,0.332291,0.005013
attn_zeroed,1,words_only,pair_novel,2,0.385047,0.005672
attn_zeroed,1,words_only,pair_novel,3,0.406274,0.0056
attn_zeroed,1,words_only,pair_novel,4,0.417227,0.005946
attn_zeroed,1,words_only,pair_novel,5,0.423896,0.006128
attn_zeroed,1,words_only,pair_novel,6,0.426965,0.006204
attn_zeroed,1,words_only,pair_novel,7,0.428837,0.006089
attn_zeroed,1,words_only,pair_novel,8,0.430281,0.006107
attn_zeroed,1,words_only,pair_novel,9,0.431099,0.006085
attn_zeroed,1,words_only,pair_novel,10,0.431696,0.006095
attn_zeroed,1,words_only,pair_novel,11,0.432097,0.006067
attn_zeroed,1,words_only,pair_novel,12,0.432376,0.006069
attn_zeroed,1,words_only,pair_novel,13,0.432578,0.006069
attn_zeroed,1,words_only,pair_novel,14,0.432741,0.006092
attn_zeroed,1,words_only,pair_novel,15,0.432856,0.006099
attn_zeroed,1,words_only,word_novel,1,0.325592,0.026506
attn_zeroed,1,words_only,word_novel,2,0.374419,0.018989
attn_zeroed,1,words_only,word_novel,3,0.390618,0.018641
attn_zeroed,1,words_only,word_novel,4,0.397133,0.019062
attn_zeroed,1,words_only,word_novel,5,0.401136,0.022283
attn_zeroed,1,words_only,word_novel,6,0.402902,0.022045
attn_zeroed,1,words_only,word_novel,7,0.403724,0.021821
attn_zeroed,1,words_only,word_novel,8,0.404793,0.023116
attn_zeroed,1,words_only,word_novel,9,0.405449,0.023165
attn_zeroed,1,words_only,word_novel,10,0.405713,0.023489
attn_zeroed,1,words_only,word_novel,11,0.405935,0.023364
attn_zeroed,1,words_only,word_novel,12,0.405915,0.023215
attn_zeroed,1,words_only,word_novel,13,0.405981,0.02326
attn_zeroed,1,words_only,word_novel,14,0.405997,0.023378
attn_zeroed,1,words_only,word_novel,15,0.406035,0.023458
attn_zeroed,2,mean_pooled,pair_novel,1,0.368607,0.005884
attn_zeroed,2,mean_pooled,pair_novel,2,0.423134,0.006763
attn_zeroed,2,mean_pooled,pair_novel,3,0.446409,0.007145
attn_zeroed,2,mean_pooled,pair_novel,4,0.459935,0.006962
attn_zeroed,2,mean_pooled,pair_novel,5,0.468515,0.006851
attn_zeroed,2,mean_pooled,pair_novel,6,0.474044,0.007015
attn_zeroed,2,mean_pooled,pair_novel,7,0.478381,0.007143
attn_zeroed,2,mean_pooled,pair_novel,8,0.481021,0.007217
attn_zeroed,2,mean_pooled,pair_novel,9,0.482381,0.00728
attn_zeroed,2,mean_pooled,pair_novel,10,0.483208,0.007197
attn_zeroed,2,mean_pooled,pair_novel,11,0.483725,0.007374
attn_zeroed,2,mean_pooled,pair_novel,12,0.484046,0.007336
attn_zeroed,2,mean_pooled,pair_novel,13,0.484314,0.007369
attn_zeroed,2,mean_pooled,pair_novel,14,0.48449,0.007478
attn_zeroed,2,mean_pooled,pair_novel,15,0.484612,0.007479
attn_zeroed,2,mean_pooled,word_novel,1,0.364551,0.01566
attn_zeroed,2,mean_pooled,word_novel,2,0.412303,0.013841
attn_zeroed,2,mean_pooled,word_novel,3,0.425268,0.013208
attn_zeroed,2,mean_pooled,word_novel,4,0.432081,0.012274
attn_zeroed,2,mean_pooled,word_novel,5,0.434247,0.013102
attn_zeroed,2,mean_pooled,word_novel,6,0.435501,0.014511
attn_zeroed,2,mean_pooled,word_novel,7,0.435394,0.016085
attn_zeroed,2,mean_pooled,word_novel,8,0.435939,0.017101
attn_zeroed,2,mean_pooled,word_novel,9,0.436224,0.016615
attn_zeroed,2,mean_pooled,word_novel,10,0.436766,0.017
attn_zeroed,2,mean_pooled,word_novel,11,0.437814,0.017018
attn_zeroed,2,mean_pooled,word_novel,12,0.438032,0.016767
attn_zeroed,2,mean_pooled,word_novel,13,0.438053,0.017135
attn_zeroed,2,mean_pooled,word_novel,14,0.438036,0.016581
attn_zeroed,2,mean_pooled,word_novel,15,0.438163,0.016364
attn_zeroed,2,words_only,pair_novel,1,0.341066,0.005527
attn_zeroed,2,words_only,pair_novel,2,0.393348,0.005793
attn_zeroed,2,words_only,pair_novel,3,0.415842,0.005971
attn_zeroed,2,words_only,pair_novel,4,0.42918,0.005789
attn_zeroed,2,words_only,pair_novel,5,0.435232,0.005808
attn_zeroed,2,words_only,pair_novel,6,0.438688,0.00592
attn_zeroed,2,words_only,pair_novel,7,0.440382,0.00595
attn_zeroed,2,words_only,pair_novel,8,0.441434,0.005828
attn_zeroed,2,words_only,pair_novel,9,0.441994,0.005796
attn_zeroed,2,words_only,pair_novel,10,0.442463,0.005825
attn_zeroed,2,words_only,pair_novel,11,0.442766,0.005832
attn_zeroed,2,words_only,pair_novel,12,0.442969,0.005886
attn_zeroed,2,words_only,pair_novel,13,0.443121,0.00591
attn_zeroed,2,words_only,pair_novel,14,0.443229,0.005918
attn_zeroed,2,words_only,pair_novel,15,0.443315,0.005893
attn_zeroed,2,words_only,word_novel,1,0.335623,0.023881
attn_zeroed,2,words_only,word_novel,2,0.381847,0.017633
attn_zeroed,2,words_only,word_novel,3,0.39947,0.018863
attn_zeroed,2,words_only,word_novel,4,0.407548,0.018878
attn_zeroed,2,words_only,word_novel,5,0.410871,0.020858
attn_zeroed,2,words_only,word_novel,6,0.413269,0.020222
attn_zeroed,2,words_only,word_novel,7,0.414482,0.019833
attn_zeroed,2,words_only,word_novel,8,0.415131,0.020302
attn_zeroed,2,words_only,word_novel,9,0.415308,0.020889
attn_zeroed,2,words_only,word_novel,10,0.415428,0.020282
attn_zeroed,2,words_only,word_novel,11,0.415605,0.020136
attn_zeroed,2,words_only,word_novel,12,0.415825,0.02008
attn_zeroed,2,words_only,word_novel,13,0.415883,0.019763
attn_zeroed,2,words_only,word_novel,14,0.415773,0.019826
attn_zeroed,2,words_only,word_novel,15,0.415906,0.0197
attn_zeroed,3,mean_pooled,pair_novel,1,0.302381,0.007411
attn_zeroed,3,mean_pooled,pair_novel,2,0.414111,0.007265
attn_zeroed,3,mean_pooled,pair_novel,3,0.439722,0.007077
attn_zeroed,3,mean_pooled,pair_novel,4,0.46527,0.006568
attn_zeroed,3,mean_pooled,pair_novel,5,0.476901,0.006316
attn_zeroed,3,mean_pooled,pair_novel,6,0.484906,0.006318
attn_zeroed,3,mean_pooled,pair_novel,7,0.489296,0.006517
attn_zeroed,3,mean_pooled,pair_novel,8,0.493332,0.006746
attn_zeroed,3,mean_pooled,pair_novel,9,0.495715,0.006911
attn_zeroed,3,mean_pooled,pair_novel,10,0.497388,0.00688
attn_zeroed,3,mean_pooled,pair_novel,11,0.498309,0.006976
attn_zeroed,3,mean_pooled,pair_novel,12,0.498862,0.006943
attn_zeroed,3,mean_pooled,pair_novel,13,0.499243,0.007031
attn_zeroed,3,mean_pooled,pair_novel,14,0.499512,0.007114
attn_zeroed,3,mean_pooled,pair_novel,15,0.499674,0.007189
attn_zeroed,3,mean_pooled,word_novel,1,0.300562,0.022532
attn_zeroed,3,mean_pooled,word_novel,2,0.40764,0.017167
attn_zeroed,3,mean_pooled,word_novel,3,0.426229,0.017683
attn_zeroed,3,mean_pooled,word_novel,4,0.44286,0.01589
attn_zeroed,3,mean_pooled,word_novel,5,0.449302,0.016953
attn_zeroed,3,mean_pooled,word_novel,6,0.453607,0.017514
attn_zeroed,3,mean_pooled,word_novel,7,0.455566,0.017163
attn_zeroed,3,mean_pooled,word_novel,8,0.457101,0.01738
attn_zeroed,3,mean_pooled,word_novel,9,0.457698,0.018164
attn_zeroed,3,mean_pooled,word_novel,10,0.457721,0.016917
attn_zeroed,3,mean_pooled,word_novel,11,0.457638,0.016406
