condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,12,words_only,pair_novel,4,0.11153,0.004715
attn_zeroed,12,words_only,pair_novel,5,0.122277,0.004676
attn_zeroed,12,words_only,pair_novel,6,0.137585,0.004825
attn_zeroed,12,words_only,pair_novel,7,0.147626,0.00473
attn_zeroed,12,words_only,pair_novel,8,0.156961,0.005121
attn_zeroed,12,words_only,pair_novel,9,0.164459,0.004723
attn_zeroed,12,words_only,pair_novel,10,0.171032,0.004772
attn_zeroed,12,words_only,pair_novel,11,0.175076,0.004614
attn_zeroed,12,words_only,pair_novel,12,0.180559,0.005006
attn_zeroed,12,words_only,pair_novel,13,0.185118,0.005509
attn_zeroed,12,words_only,pair_novel,14,0.188975,0.005122
attn_zeroed,12,words_only,pair_novel,15,0.192029,0.005507
attn_zeroed,12,words_only,word_novel,1,0.035344,0.015723
attn_zeroed,12,words_only,word_novel,2,0.049033,0.016901
attn_zeroed,12,words_only,word_novel,3,0.060679,0.026698
attn_zeroed,12,words_only,word_novel,4,0.067606,0.027986
attn_zeroed,12,words_only,word_novel,5,0.069712,0.028746
attn_zeroed,12,words_only,word_novel,6,0.072518,0.031823
attn_zeroed,12,words_only,word_novel,7,0.075119,0.034595
attn_zeroed,12,words_only,word_novel,8,0.076486,0.035564
attn_zeroed,12,words_only,word_novel,9,0.07903,0.035378
attn_zeroed,12,words_only,word_novel,10,0.081625,0.034628
attn_zeroed,12,words_only,word_novel,11,0.082749,0.033083
attn_zeroed,12,words_only,word_novel,12,0.083256,0.033178
attn_zeroed,12,words_only,word_novel,13,0.084295,0.032701
attn_zeroed,12,words_only,word_novel,14,0.085657,0.032486
attn_zeroed,12,words_only,word_novel,15,0.086303,0.0331
