condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,14,words_only,word_novel,0.000317,0.000357,10,34.1,40.1
default,15,mean_pooled,pair_novel,3.4e-05,4.3e-05,10,25.7,31.7
default,15,mean_pooled,word_novel,0.000132,0.000196,10,30.2,36.2
default,15,words_only,pair_novel,2.8e-05,3.7e-05,10,27.0,33.0
default,15,words_only,word_novel,9.3e-05,0.000131,10,33.9,39.9
default,16,mean_pooled,pair_novel,1.8e-05,2.4e-05,10,25.1,31.1
default,16,mean_pooled,word_novel,0.000423,0.000624,10,26.2,32.2
default,16,words_only,pair_novel,5e-05,7.3e-05,10,26.1,32.1
default,16,words_only,word_novel,0.000198,0.00022,10,34.2,40.2
default,17,mean_pooled,pair_novel,1.4e-05,1.4e-05,10,23.8,29.8
default,17,mean_pooled,word_novel,0.000272,0.000236,10,28.8,34.8
default,17,words_only,pair_novel,2.9e-05,2.8e-05,10,26.9,32.9
default,17,words_only,word_novel,0.000506,0.000443,10,34.5,40.5
default,18,mean_pooled,pair_novel,4.1e-05,3.8e-05,10,28.7,34.7
default,18,mean_pooled,word_novel,0.000487,0.001024,10,30.1,36.1
default,18,words_only,pair_novel,1.6e-05,2e-05,10,25.0,31.0
default,18,words_only,word_novel,0.000323,0.000651,10,29.3,35.3
default,19,mean_pooled,pair_novel,1.5e-05,1.5e-05,10,24.1,30.1
default,19,mean_pooled,word_novel,0.000407,0.00062,10,34.1,40.1
default,19,words_only,pair_novel,1.8e-05,3e-05,10,30.4,36.4
default,19,words_only,word_novel,0.000254,0.000295,10,32.9,38.9
default,20,mean_pooled,pair_novel,4.8e-05,7.4e-05,10,23.1,29.1
default,20,mean_pooled,word_novel,0.000512,0.000648,10,29.8,35.8
default,20,words_only,pair_novel,4e-05,4.8e-05,10,23.7,29.7
default,20,words_only,word_novel,0.000331,0.000278,10,31.2,37.2
default,21,mean_pooled,pair_novel,2.2e-05,2.4e-05,10,28.8,34.8
default,21,mean_pooled,word_novel,0.000109,0.00014,10,34.8,40.8
default,21,words_only,pair_novel,2.1e-05,3.7e-05,10,28.4,34.4
default,21,words_only,word_novel,0.000101,0.000144,10,34.9,40.9
default,22,mean_pooled,pair_novel,2.3e-05,2.7e-05,10,29.4,35.4
default,22,mean_pooled,word_novel,0.000151,0.000175,10,32.5,38.5
default,22,words_only,pair_novel,4e-05,4.5e-05,10,29.6,35.6
default,22,words_only,word_novel,0.000311,0.000302,10,35.9,41.9
default,23,mean_pooled,pair_novel,5.1e-05,6.2e-05,10,29.0,35.0
default,23,mean_pooled,word_novel,0.000524,0.000516,10,36.1,42.1
default,23,words_only,pair_novel,1.6e-05,2.4e-05,10,28.3,34.3
default,23,words_only,word_novel,0.00043,0.000477,10,36.8,42.8
default,24,mean_pooled,pair_novel,4.5e-05,7.7e-05,10,32.2,38.2
default,24,mean_pooled,word_novel,0.00054,0.000481,10,41.0,47.0
default,24,words_only,pair_novel,1.5e-05,1.3e-05,10,28.4,34.4
default,24,words_only,word_novel,0.000239,0.000285,10,36.1,42.1
attn_zeroed,0,mean_pooled,pair_novel,3.3e-05,2.7e-05,10,17.8,23.8
attn_zeroed,0,mean_pooled,word_novel,0.000235,0.000263,10,24.0,30.0
attn_zeroed,0,words_only,pair_novel,3e-05,5e-05,10,11.9,17.9
attn_zeroed,0,words_only,word_novel,0.00024,0.000238,10,15.2,21.2
attn_zeroed,1,mean_pooled,pair_novel,5.7e-05,7.7e-05,10,20.2,26.2
attn_zeroed,1,mean_pooled,word_novel,0.000552,0.000912,10,26.2,32.2
attn_zeroed,1,words_only,pair_novel,1.8e-05,2.2e-05,10,17.8,23.8
attn_zeroed,1,words_only,word_novel,0.000464,0.000393,10,20.6,26.6
attn_zeroed,2,mean_pooled,pair_novel,5.1e-05,5.2e-05,10,21.0,27.0
attn_zeroed,2,mean_pooled,word_novel,0.000222,0.000257,10,28.0,34.0
attn_zeroed,2,words_only,pair_novel,3.5e-05,4.3e-05,10,18.5,24.5
attn_zeroed,2,words_only,word_novel,0.000466,0.000598,10,24.0,30.0
attn_zeroed,3,mean_pooled,pair_novel,2.7e-05,2.1e-05,10,24.6,30.6
attn_zeroed,3,mean_pooled,word_novel,0.000178,0.000244,10,27.5,33.5
attn_zeroed,3,words_only,pair_novel,3.5e-05,2.9e-05,10,17.0,23.0
attn_zeroed,3,words_only,word_novel,0.000365,0.000655,10,22.9,28.9
attn_zeroed,4,mean_pooled,pair_novel,9e-06,1.1e-05,10,23.8,29.8
attn_zeroed,4,mean_pooled,word_novel,0.000238,0.000337,10,30.3,36.3
attn_zeroed,4,words_only,pair_novel,2.2e-05,3.2e-05,10,20.4,26.4
attn_zeroed,4,words_only,word_novel,0.000199,0.000217,10,24.5,30.5
attn_zeroed,5,mean_pooled,pair_novel,1.9e-05,3.5e-05,10,22.7,28.7
attn_zeroed,5,mean_pooled,word_novel,0.000232,0.00025,10,26.3,32.3
attn_zeroed,5,words_only,pair_novel,2e-05,2.3e-05,10,21.2,27.2
attn_zeroed,5,words_only,word_novel,0.000153,0.000252,10,21.6,27.6
attn_zeroed,6,mean_pooled,pair_novel,2.2e-05,2.9e-05,10,22.5,28.5
attn_zeroed,6,mean_pooled,word_novel,0.000352,0.000461,10,27.9,33.9
attn_zeroed,6,words_only,pair_novel,2.2e-05,2.3e-05,10,18.7,24.7
attn_zeroed,6,words_only,word_novel,0.000489,0.000858,10,25.9,31.9
attn_zeroed,7,mean_pooled,pair_novel,3.6e-05,5e-05,10,21.5,27.5
attn_zeroed,7,mean_pooled,word_novel,0.000358,0.000441,10,29.0,35.0
attn_zeroed,7,words_only,pair_novel,2.3e-05,3.5e-05,10,23.1,29.1
attn_zeroed,7,words_only,word_novel,0.000358,0.000398,10,30.1,36.1
attn_zeroed,8,mean_pooled,pair_novel,2.5e-05,2.6e-05,10,24.6,30.6
attn_zeroed,8,mean_pooled,word_novel,0.000325,0.000319,10,29.1,35.1
attn_zeroed,8,words_only,pair_novel,2.4e-05,3e-05,10,24.7,30.7
attn_zeroed,8,words_only,word_novel,0.000165,0.000223,10,29.1,35.1
attn_zeroed,9,mean_pooled,pair_novel,1.6e-05,1.5e-05,10,25.4,31.4
attn_zeroed,9,mean_pooled,word_novel,0.000204,0.000357,10,27.6,33.6
attn_zeroed,9,words_only,pair_novel,4.2e-05,4.2e-05,10,24.6,30.6
attn_zeroed,9,words_only,word_novel,0.000434,0.00033,10,22.1,28.1
attn_zeroed,10,mean_pooled,pair_novel,3.2e-05,4.5e-05,10,21.1,27.1
attn_zeroed,10,mean_pooled,word_novel,0.00022,0.000229,10,30.6,36.6
attn_zeroed,10,words_only,pair_novel,3e-05,4e-05,10,23.4,29.4
attn_zeroed,10,words_only,word_novel,0.000275,0.000275,10,25.7,31.7
attn_zeroed,11,mean_pooled,pair_novel,5.7e-05,8.5e-05,10,28.1,34.1
attn_zeroed,11,mean_pooled,word_novel,0.00019,0.000232,10,30.5,36.5
attn_zeroed,11,words_only,pair_novel,1.9e-05,1.5e-05,10,23.8,29.8
attn_zeroed,11,words_only,word_novel,0.000381,0.000613,10,28.3,34.3
attn_zeroed,12,mean_pooled,pair_novel,3e-05,2.6e-05,10,25.2,31.2
attn_zeroed,12,mean_pooled,word_novel,0.000276,0.000516,10,31.4,37.4
attn_zeroed,12,words_only,pair_novel,2.9e-05,2.2e-05,10,23.1,29.1
attn_zeroed,12,words_only,word_novel,0.000268,0.000423,10,29.2,35.2
attn_zeroed,13,mean_pooled,pair_novel,1.1e-05,1.3e-05,10,28.3,34.3
attn_zeroed,13,mean_pooled,word_novel,0.000328,0.000316,10,30.9,36.9
attn_zeroed,13,words_only,pair_novel,1.2e-05,1.6e-05,10,21.4,27.4
attn_zeroed,13,words_only,word_novel,0.00024,0.000194,10,30.8,36.8
attn_zeroed,14,mean_pooled,pair_novel,5.7e-05,8.5e-05,10,34.6,40.6
attn_zeroed,14,mean_pooled,word_novel,0.000243,0.000182,10,30.2,36.2
attn_zeroed,14,words_only,pair_novel,4.6e-05,7.7e-05,10,27.4,33.4
attn_zeroed,14,words_only,word_novel,0.000289,0.000302,10,31.7,37.7
attn_zeroed,15,mean_pooled,pair_novel,4.4e-05,4.3e-05,10,29.7,35.7
attn_zeroed,15,mean_pooled,word_novel,0.000294,0.000254,10,30.3,36.3
attn_zeroed,15,words_only,pair_novel,2.7e-05,4.1e-05,10,27.1,33.1
attn_zeroed,15,words_only,word_novel,9.1e-05,0.000131,10,30.6,36.6
attn_zeroed,16,mean_pooled,pair_novel,3.6e-05,4.6e-05,10,30.8,36.8
attn_zeroed,16,mean_pooled,word_novel,0.000447,0.000566,10,33.7,39.7
attn_zeroed,16,words_only,pair_novel,5.5e-05,8.1e-05,10,24.5,30.5
attn_zeroed,16,words_only,word_novel,0.000118,0.000201,10,31.5,37.5
attn_zeroed,17,mean_pooled,pair_novel,1.7e-05,1.6e-05,10,32.5,38.5
attn_zeroed,17,mean_pooled,word_novel,0.000579,0.000724,10,34.7,40.7
attn_zeroed,17,words_only,pair_novel,3.5e-05,3.7e-05,10,23.9,29.9
attn_zeroed,17,words_only,word_novel,0.000612,0.000511,10,32.8,38.8
attn_zeroed,18,mean_pooled,pair_novel,1.9e-05,2.5e-05,10,27.8,33.8
attn_zeroed,18,mean_pooled,word_novel,0.000163,0.000197,10,36.5,42.5
attn_zeroed,18,words_only,pair_novel,1.2e-05,1.2e-05,10,26.6,32.6
attn_zeroed,18,words_only,word_novel,0.000309,0.000565,10,27.6,33.6
attn_zeroed,19,mean_pooled,pair_novel,3.2e-05,3.9e-05,10,27.0,33.0
attn_zeroed,19,mean_pooled,word_novel,0.000268,0.000257,10,39.1,45.1
attn_zeroed,19,words_only,pair_novel,1.6e-05,3e-05,10,30.6,36.6
attn_zeroed,19,words_only,word_novel,0.000286,0.000306,10,31.5,37.5
attn_zeroed,20,mean_pooled,pair_novel,1.6e-05,2e-05,10,31.7,37.7
attn_zeroed,20,mean_pooled,word_novel,0.000472,0.000768,10,39.4,45.4
attn_zeroed,20,words_only,pair_novel,4.6e-05,5.2e-05,10,25.5,31.5
attn_zeroed,20,words_only,word_novel,0.000329,0.000347,10,33.2,39.2
attn_zeroed,21,mean_pooled,pair_novel,2.7e-05,2.1e-05,10,32.8,38.8
attn_zeroed,21,mean_pooled,word_novel,0.000248,0.0003,10,37.6,43.6
attn_zeroed,21,words_only,pair_novel,1.5e-05,1.8e-05,10,27.8,33.8
attn_zeroed,21,words_only,word_novel,0.000106,0.00018,10,33.9,39.9
attn_zeroed,22,mean_pooled,pair_novel,2.5e-05,4.8e-05,10,32.4,38.4
attn_zeroed,22,mean_pooled,word_novel,0.00033,0.000313,10,42.8,48.8
attn_zeroed,22,words_only,pair_novel,4.9e-05,8e-05,10,29.7,35.7
attn_zeroed,22,words_only,word_novel,0.00031,0.000315,10,30.9,36.9
attn_zeroed,23,mean_pooled,pair_novel,4.5e-05,5.2e-05,10,29.9,35.9
attn_zeroed,23,mean_pooled,word_novel,0.000103,0.00017,10,37.1,43.1
attn_zeroed,23,words_only,pair_novel,1.7e-05,2.2e-05,10,27.2,33.2
attn_zeroed,23,words_only,word_novel,0.000426,0.000474,10,35.3,41.3
attn_zeroed,24,mean_pooled,pair_novel,2.9e-05,2.7e-05,10,30.9,36.9
attn_zeroed,24,mean_pooled,word_novel,0.000402,0.000544,10,34.1,40.1
attn_zeroed,24,words_only,pair_novel,1.3e-05,1.4e-05,10,28.6,34.6
attn_zeroed,24,words_only,word_novel,0.000211,0.000267,10,34.5,40.5
