condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
attn_zeroed,9,mean_pooled,word_novel,0.000296,0.000398,10,28.1,34.1
attn_zeroed,9,words_only,pair_novel,1e-05,8e-06,10,10.8,16.8
attn_zeroed,9,words_only,word_novel,0.000257,0.000299,10,13.4,19.4
attn_zeroed,10,mean_pooled,pair_novel,2.2e-05,2.6e-05,10,21.4,27.4
attn_zeroed,10,mean_pooled,word_novel,0.000102,0.000119,10,28.0,34.0
attn_zeroed,10,words_only,pair_novel,1.7e-05,1.6e-05,10,11.4,17.4
attn_zeroed,10,words_only,word_novel,0.000158,9.1e-05,10,12.3,18.3
attn_zeroed,11,mean_pooled,pair_novel,4.2e-05,4.9e-05,10,25.6,31.6
attn_zeroed,11,mean_pooled,word_novel,0.000219,0.000243,10,27.1,33.1
attn_zeroed,11,words_only,pair_novel,4.9e-05,7e-05,10,10.6,16.6
attn_zeroed,11,words_only,word_novel,0.000279,0.000429,10,13.1,19.1
attn_zeroed,12,mean_pooled,pair_novel,2.5e-05,2.6e-05,10,21.0,27.0
attn_zeroed,12,mean_pooled,word_novel,0.00034,0.000214,10,27.2,33.2
attn_zeroed,12,words_only,pair_novel,3.1e-05,3.3e-05,10,13.1,19.1
attn_zeroed,12,words_only,word_novel,0.000161,0.000192,10,13.8,19.8
attn_zeroed,13,mean_pooled,pair_novel,2.6e-05,3.3e-05,10,23.2,29.2
attn_zeroed,13,mean_pooled,word_novel,0.000293,0.000326,10,27.7,33.7
attn_zeroed,13,words_only,pair_novel,6.8e-05,0.000131,10,12.0,18.0
attn_zeroed,13,words_only,word_novel,0.000363,0.000504,10,13.2,19.2
attn_zeroed,14,mean_pooled,pair_novel,2.3e-05,1.8e-05,10,21.7,27.7
attn_zeroed,14,mean_pooled,word_novel,0.000126,0.000132,10,29.1,35.1
attn_zeroed,14,words_only,pair_novel,4.3e-05,4.3e-05,10,11.1,17.1
attn_zeroed,14,words_only,word_novel,0.000531,0.000981,10,13.8,19.8
attn_zeroed,15,mean_pooled,pair_novel,2e-05,1.8e-05,10,21.1,27.1
attn_zeroed,15,mean_pooled,word_novel,0.000279,0.000393,10,32.8,38.8
attn_zeroed,15,words_only,pair_novel,4.3e-05,6.7e-05,10,12.1,18.1
attn_zeroed,15,words_only,word_novel,0.000239,0.000428,10,13.4,19.4
attn_zeroed,16,mean_pooled,pair_novel,2.2e-05,2.1e-05,10,24.4,30.4
attn_zeroed,16,mean_pooled,word_novel,0.000303,0.000553,10,31.5,37.5
attn_zeroed,16,words_only,pair_novel,3.1e-05,4e-05,10,11.4,17.4
attn_zeroed,16,words_only,word_novel,0.000264,0.000326,10,12.8,18.8
attn_zeroed,17,mean_pooled,pair_novel,1.2e-05,1.3e-05,10,26.9,32.9
attn_zeroed,17,mean_pooled,word_novel,0.000345,0.000581,10,30.2,36.2
attn_zeroed,17,words_only,pair_novel,1.5e-05,2.4e-05,10,11.4,17.4
attn_zeroed,17,words_only,word_novel,0.000133,0.000144,10,13.9,19.9
attn_zeroed,18,mean_pooled,pair_novel,3e-05,4.6e-05,10,22.9,28.9
attn_zeroed,18,mean_pooled,word_novel,0.000168,0.000227,10,24.9,30.9
attn_zeroed,18,words_only,pair_novel,3.4e-05,4.9e-05,10,10.5,16.5
attn_zeroed,18,words_only,word_novel,0.000241,0.000194,10,14.7,20.7
attn_zeroed,19,mean_pooled,pair_novel,4.8e-05,8e-05,10,25.7,31.7
attn_zeroed,19,mean_pooled,word_novel,0.000266,0.000447,10,28.3,34.3
attn_zeroed,19,words_only,pair_novel,2.3e-05,2.4e-05,10,11.9,17.9
attn_zeroed,19,words_only,word_novel,0.000341,0.000512,10,13.4,19.4
attn_zeroed,20,mean_pooled,pair_novel,3.2e-05,4.4e-05,10,23.7,29.7
attn_zeroed,20,mean_pooled,word_novel,0.000166,0.000161,10,32.0,38.0
attn_zeroed,20,words_only,pair_novel,3.5e-05,3.6e-05,10,11.2,17.2
attn_zeroed,20,words_only,word_novel,0.000336,0.000567,10,13.6,19.6
attn_zeroed,21,mean_pooled,pair_novel,3.2e-05,3.8e-05,10,24.5,30.5
attn_zeroed,21,mean_pooled,word_novel,0.000534,0.000604,10,28.8,34.8
attn_zeroed,21,words_only,pair_novel,2.1e-05,2.4e-05,10,11.0,17.0
attn_zeroed,21,words_only,word_novel,0.000138,0.000277,10,12.1,18.1
attn_zeroed,22,mean_pooled,pair_novel,3.3e-05,5e-05,10,24.6,30.6
attn_zeroed,22,mean_pooled,word_novel,8.6e-05,0.000123,10,26.3,32.3
attn_zeroed,22,words_only,pair_novel,2.9e-05,5.2e-05,10,9.4,15.4
attn_zeroed,22,words_only,word_novel,0.000164,0.000143,10,12.3,18.3
attn_zeroed,23,mean_pooled,pair_novel,3.2e-05,2.5e-05,10,25.8,31.8
attn_zeroed,23,mean_pooled,word_novel,0.000573,0.000544,10,27.5,33.5
attn_zeroed,23,words_only,pair_novel,2.7e-05,3.7e-05,10,9.9,15.9
attn_zeroed,23,words_only,word_novel,0.000264,0.00027,10,11.8,17.8
attn_zeroed,24,mean_pooled,pair_novel,5.9e-05,9.8e-05,10,27.5,33.5
attn_zeroed,24,mean_pooled,word_novel,0.000272,0.000229,10,31.9,37.9
attn_zeroed,24,words_only,pair_novel,1.8e-05,2.6e-05,10,11.3,17.3
attn_zeroed,24,words_only,word_novel,0.000163,0.000203,10,11.5,17.5
