condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,12,mean_pooled,word_novel,12,0.501671,0.033217
attn_zeroed,12,mean_pooled,word_novel,13,0.501011,0.033321
attn_zeroed,12,mean_pooled,word_novel,14,0.501902,0.035441
attn_zeroed,12,mean_pooled,word_novel,15,0.503132,0.034948
attn_zeroed,12,words_only,pair_novel,1,0.231203,0.004576
attn_zeroed,12,words_only,pair_novel,2,0.330453,0.005714
attn_zeroed,12,words_only,pair_novel,3,0.372696,0.006357
attn_zeroed,12,words_only,pair_novel,4,0.399949,0.006133
attn_zeroed,12,words_only,pair_novel,5,0.419877,0.006478
attn_zeroed,12,words_only,pair_novel,6,0.427975,0.006504
attn_zeroed,12,words_only,pair_novel,7,0.438948,0.006296
attn_zeroed,12,words_only,pair_novel,8,0.444741,0.006421
attn_zeroed,12,words_only,pair_novel,9,0.450655,0.006015
attn_zeroed,12,words_only,pair_novel,10,0.455522,0.005996
attn_zeroed,12,words_only,pair_novel,11,0.459025,0.006376
attn_zeroed,12,words_only,pair_novel,12,0.462718,0.006095
attn_zeroed,12,words_only,pair_novel,13,0.465178,0.006049
attn_zeroed,12,words_only,pair_novel,14,0.467462,0.006101
attn_zeroed,12,words_only,pair_novel,15,0.469392,0.006272
attn_zeroed,12,words_only,word_novel,1,0.226866,0.026037
attn_zeroed,12,words_only,word_novel,2,0.31798,0.036363
attn_zeroed,12,words_only,word_novel,3,0.353271,0.028664
attn_zeroed,12,words_only,word_novel,4,0.378205,0.028318
attn_zeroed,12,words_only,word_novel,5,0.390861,0.026792
attn_zeroed,12,words_only,word_novel,6,0.39582,0.02742
attn_zeroed,12,words_only,word_novel,7,0.402177,0.027953
attn_zeroed,12,words_only,word_novel,8,0.406672,0.027109
attn_zeroed,12,words_only,word_novel,9,0.409845,0.025303
attn_zeroed,12,words_only,word_novel,10,0.411633,0.025399
attn_zeroed,12,words_only,word_novel,11,0.413238,0.027922
attn_zeroed,12,words_only,word_novel,12,0.415552,0.029582
attn_zeroed,12,words_only,word_novel,13,0.415985,0.029189
attn_zeroed,12,words_only,word_novel,14,0.416362,0.028777
attn_zeroed,12,words_only,word_novel,15,0.417058,0.029525
