condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
attn_zeroed,3,words_only,pair_novel,1.2e-05,1.8e-05,10,28.9,34.9
attn_zeroed,3,words_only,word_novel,0.000362,0.000389,10,28.6,34.6
attn_zeroed,4,mean_pooled,pair_novel,4e-05,5e-05,10,35.3,41.3
attn_zeroed,4,mean_pooled,word_novel,9.7e-05,0.000158,10,43.6,49.6
attn_zeroed,4,words_only,pair_novel,2e-05,1.6e-05,10,29.0,35.0
attn_zeroed,4,words_only,word_novel,0.000183,0.000182,10,25.8,31.8
attn_zeroed,5,mean_pooled,pair_novel,4.2e-05,3.5e-05,10,31.9,37.9
attn_zeroed,5,mean_pooled,word_novel,8.4e-05,9.2e-05,10,40.3,46.3
attn_zeroed,5,words_only,pair_novel,4.4e-05,4.5e-05,10,29.2,35.2
attn_zeroed,5,words_only,word_novel,0.000334,0.000571,10,39.4,45.4
attn_zeroed,6,mean_pooled,pair_novel,2.4e-05,4.2e-05,10,35.9,41.9
attn_zeroed,6,mean_pooled,word_novel,0.000149,0.000268,10,33.9,39.9
attn_zeroed,6,words_only,pair_novel,4.9e-05,7.3e-05,10,29.6,35.6
attn_zeroed,6,words_only,word_novel,0.000244,0.000278,10,32.8,38.8
attn_zeroed,7,mean_pooled,pair_novel,2.5e-05,3.4e-05,10,32.3,38.3
attn_zeroed,7,mean_pooled,word_novel,0.000164,0.000174,10,30.7,36.7
attn_zeroed,7,words_only,pair_novel,3.5e-05,4.7e-05,10,28.1,34.1
attn_zeroed,7,words_only,word_novel,0.000309,0.000369,10,44.7,50.7
attn_zeroed,8,mean_pooled,pair_novel,3.8e-05,4.3e-05,10,27.3,33.3
attn_zeroed,8,mean_pooled,word_novel,0.000268,0.000379,10,45.8,51.8
attn_zeroed,8,words_only,pair_novel,4e-05,5.9e-05,10,26.8,32.8
attn_zeroed,8,words_only,word_novel,0.000165,0.000214,10,38.6,44.6
attn_zeroed,9,mean_pooled,pair_novel,3.6e-05,5e-05,10,35.8,41.8
attn_zeroed,9,mean_pooled,word_novel,0.000392,0.000385,10,59.3,65.3
attn_zeroed,9,words_only,pair_novel,4e-05,4.4e-05,10,27.4,33.4
attn_zeroed,9,words_only,word_novel,0.000382,0.000518,10,33.1,39.1
attn_zeroed,10,mean_pooled,pair_novel,2.9e-05,4e-05,10,32.8,38.8
attn_zeroed,10,mean_pooled,word_novel,0.000255,0.000212,10,38.0,44.0
attn_zeroed,10,words_only,pair_novel,6.3e-05,9.6e-05,10,27.1,33.1
attn_zeroed,10,words_only,word_novel,0.000164,0.000185,10,36.4,42.4
attn_zeroed,11,mean_pooled,pair_novel,4.7e-05,6.3e-05,10,30.6,36.6
attn_zeroed,11,mean_pooled,word_novel,0.000289,0.00042,10,45.8,51.8
attn_zeroed,11,words_only,pair_novel,6.3e-05,7.3e-05,10,33.0,39.0
attn_zeroed,11,words_only,word_novel,0.000392,0.000535,10,45.6,51.6
attn_zeroed,12,mean_pooled,pair_novel,2.7e-05,2.3e-05,10,35.4,41.4
attn_zeroed,12,mean_pooled,word_novel,0.000153,0.000156,10,53.2,59.2
attn_zeroed,12,words_only,pair_novel,5.2e-05,6.5e-05,10,26.9,32.9
attn_zeroed,12,words_only,word_novel,0.000325,0.000475,10,53.0,59.0
