condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,11,mean_pooled,pair_novel,2.9e-05,3.9e-05,10,28.3,34.3
default,11,mean_pooled,word_novel,0.000276,0.000343,10,29.1,35.1
default,11,words_only,pair_novel,1.3e-05,1.6e-05,10,24.4,30.4
default,11,words_only,word_novel,0.000202,0.00026,10,31.7,37.7
default,12,mean_pooled,pair_novel,1.4e-05,1.7e-05,10,30.5,36.5
default,12,mean_pooled,word_novel,0.000237,0.000209,10,22.0,28.0
default,12,words_only,pair_novel,3.1e-05,6.3e-05,10,28.6,34.6
default,12,words_only,word_novel,0.000451,0.000773,10,24.2,30.2
attn_zeroed,0,mean_pooled,pair_novel,4.4e-05,7e-05,10,23.6,29.6
attn_zeroed,0,mean_pooled,word_novel,0.000411,0.000754,10,34.3,40.3
attn_zeroed,0,words_only,pair_novel,1.2e-05,9e-06,10,22.4,28.4
attn_zeroed,0,words_only,word_novel,0.00031,0.000473,10,33.8,39.8
attn_zeroed,1,mean_pooled,pair_novel,2.2e-05,2.1e-05,10,25.4,31.4
attn_zeroed,1,mean_pooled,word_novel,0.000241,0.000267,10,40.3,46.3
attn_zeroed,1,words_only,pair_novel,3.5e-05,4.9e-05,10,28.7,34.7
attn_zeroed,1,words_only,word_novel,9.1e-05,0.000138,10,26.4,32.4
attn_zeroed,2,mean_pooled,pair_novel,2.1e-05,3.7e-05,10,29.3,35.3
attn_zeroed,2,mean_pooled,word_novel,0.000236,0.000219,10,26.1,32.1
attn_zeroed,2,words_only,pair_novel,2e-05,2.6e-05,10,29.3,35.3
attn_zeroed,2,words_only,word_novel,0.000587,0.000629,10,20.6,26.6
attn_zeroed,3,mean_pooled,pair_novel,3.9e-05,8.5e-05,10,29.6,35.6
attn_zeroed,3,mean_pooled,word_novel,0.000437,0.000332,10,28.9,34.9
attn_zeroed,3,words_only,pair_novel,3.7e-05,5.1e-05,10,26.2,32.2
attn_zeroed,3,words_only,word_novel,0.000335,0.000454,10,35.7,41.7
attn_zeroed,4,mean_pooled,pair_novel,1.5e-05,1.5e-05,10,25.5,31.5
attn_zeroed,4,mean_pooled,word_novel,9.8e-05,0.000119,10,33.6,39.6
attn_zeroed,4,words_only,pair_novel,2.9e-05,4.3e-05,10,25.5,31.5
attn_zeroed,4,words_only,word_novel,0.000315,0.000257,10,25.1,31.1
attn_zeroed,5,mean_pooled,pair_novel,1.9e-05,1.9e-05,10,21.5,27.5
attn_zeroed,5,mean_pooled,word_novel,0.000158,0.000228,10,36.4,42.4
attn_zeroed,5,words_only,pair_novel,1.4e-05,1.3e-05,10,27.4,33.4
attn_zeroed,5,words_only,word_novel,0.000113,0.000129,10,28.8,34.8
attn_zeroed,6,mean_pooled,pair_novel,5.4e-05,6.2e-05,10,23.9,29.9
attn_zeroed,6,mean_pooled,word_novel,0.000147,0.000175,10,20.9,26.9
attn_zeroed,6,words_only,pair_novel,3.5e-05,4.1e-05,10,25.3,31.3
attn_zeroed,6,words_only,word_novel,9.6e-05,0.0001,10,27.4,33.4
attn_zeroed,7,mean_pooled,pair_novel,3.5e-05,4e-05,10,27.2,33.2
attn_zeroed,7,mean_pooled,word_novel,0.000237,0.000275,10,24.4,30.4
attn_zeroed,7,words_only,pair_novel,2.5e-05,2.8e-05,10,24.5,30.5
attn_zeroed,7,words_only,word_novel,0.000409,0.000791,10,27.9,33.9
attn_zeroed,8,mean_pooled,pair_novel,1.4e-05,2.1e-05,10,27.6,33.6
attn_zeroed,8,mean_pooled,word_novel,0.000257,0.000355,10,18.2,24.2
attn_zeroed,8,words_only,pair_novel,2.5e-05,3.3e-05,10,20.3,26.3
attn_zeroed,8,words_only,word_novel,0.000515,0.000853,10,20.0,26.0
attn_zeroed,9,mean_pooled,pair_novel,3.1e-05,2.5e-05,10,20.3,26.3
attn_zeroed,9,mean_pooled,word_novel,0.000363,0.000335,10,17.9,23.9
attn_zeroed,9,words_only,pair_novel,5.4e-05,6.7e-05,10,23.2,29.2
attn_zeroed,9,words_only,word_novel,0.000191,0.000406,10,21.3,27.3
attn_zeroed,10,mean_pooled,pair_novel,4.1e-05,3.8e-05,10,23.1,29.1
attn_zeroed,10,mean_pooled,word_novel,0.000392,0.000384,10,31.1,37.1
attn_zeroed,10,words_only,pair_novel,4.1e-05,3.7e-05,10,26.9,32.9
attn_zeroed,10,words_only,word_novel,0.000399,0.000422,10,31.7,37.7
attn_zeroed,11,mean_pooled,pair_novel,1.2e-05,1.1e-05,10,25.1,31.1
attn_zeroed,11,mean_pooled,word_novel,0.000136,0.000251,10,19.2,25.2
attn_zeroed,11,words_only,pair_novel,1.3e-05,1.3e-05,10,23.7,29.7
attn_zeroed,11,words_only,word_novel,0.000189,0.000277,10,30.7,36.7
attn_zeroed,12,mean_pooled,pair_novel,2.8e-05,4.9e-05,10,28.4,34.4
attn_zeroed,12,mean_pooled,word_novel,0.000341,0.000383,10,24.2,30.2
attn_zeroed,12,words_only,pair_novel,3.3e-05,6.7e-05,10,28.6,34.6
attn_zeroed,12,words_only,word_novel,0.000464,0.000774,10,23.4,29.4
