condition,layer,mode,split,k,mean_r2,sd_r2
default,24,words_only,pair_novel,11,0.229724,0.005926
default,24,words_only,pair_novel,12,0.23318,0.005505
default,24,words_only,pair_novel,13,0.236011,0.005348
default,24,words_only,pair_novel,14,0.238588,0.004949
default,24,words_only,pair_novel,15,0.240647,0.005241
default,24,words_only,word_novel,1,0.01869,0.014152
default,24,words_only,word_novel,2,0.050104,0.015803
default,24,words_only,word_novel,3,0.068805,0.016522
default,24,words_only,word_novel,4,0.077157,0.018922
default,24,words_only,word_novel,5,0.083185,0.027446
default,24,words_only,word_novel,6,0.086012,0.025523
default,24,words_only,word_novel,7,0.089378,0.029101
default,24,words_only,word_novel,8,0.09721,0.024284
default,24,words_only,word_novel,9,0.102269,0.02246
default,24,words_only,word_novel,10,0.10513,0.023594
default,24,words_only,word_novel,11,0.107576,0.023877
default,24,words_only,word_novel,12,0.108882,0.023607
default,24,words_only,word_novel,13,0.111401,0.022329
default,24,words_only,word_novel,14,0.11448,0.023626
default,24,words_only,word_novel,15,0.116201,0.023945
attn_zeroed,24,mean_pooled,pair_novel,1,0.030383,0.003491
attn_zeroed,24,mean_pooled,pair_novel,2,0.114453,0.005685
attn_zeroed,24,mean_pooled,pair_novel,3,0.172181,0.006596
attn_zeroed,24,mean_pooled,pair_novel,4,0.219618,0.005855
attn_zeroed,24,mean_pooled,pair_novel,5,0.260814,0.007734
attn_zeroed,24,mean_pooled,pair_novel,6,0.293521,0.007713
attn_zeroed,24,mean_pooled,pair_novel,7,0.321373,0.008161
attn_zeroed,24,mean_pooled,pair_novel,8,0.344256,0.007534
attn_zeroed,24,mean_pooled,pair_novel,9,0.362216,0.008022
attn_zeroed,24,mean_pooled,pair_novel,10,0.377045,0.008378
attn_zeroed,24,mean_pooled,pair_novel,11,0.388935,0.007951
attn_zeroed,24,mean_pooled,pair_novel,12,0.398302,0.007172
attn_zeroed,24,mean_pooled,pair_novel,13,0.406273,0.007803
attn_zeroed,24,mean_pooled,pair_novel,14,0.413213,0.007988
attn_zeroed,24,mean_pooled,pair_novel,15,0.419325,0.008169
attn_zeroed,24,mean_pooled,word_novel,1,0.031505,0.020776
attn_zeroed,24,mean_pooled,word_novel,2,0.069541,0.028903
attn_zeroed,24,mean_pooled,word_novel,3,0.086562,0.024926
attn_zeroed,24,mean_pooled,word_novel,4,0.098578,0.027682
attn_zeroed,24,mean_pooled,word_novel,5,0.109407,0.033725
attn_zeroed,24,mean_pooled,word_novel,6,0.121537,0.034221
attn_zeroed,24,mean_pooled,word_novel,7,0.13347,0.035621
attn_zeroed,24,mean_pooled,word_novel,8,0.155464,0.042799
attn_zeroed,24,mean_pooled,word_novel,9,0.167004,0.041836
attn_zeroed,24,mean_pooled,word_novel,10,0.173919,0.03616
attn_zeroed,24,mean_pooled,word_novel,11,0.184337,0.034549
attn_zeroed,24,mean_pooled,word_novel,12,0.189741,0.034711
attn_zeroed,24,mean_pooled,word_novel,13,0.192863,0.030825
attn_zeroed,24,mean_pooled,word_novel,14,0.19985,0.034894
attn_zeroed,24,mean_pooled,word_novel,15,0.205412,0.033725
attn_zeroed,24,words_only,pair_novel,1,0.019437,0.00183
attn_zeroed,24,words_only,pair_novel,2,0.082185,0.004194
attn_zeroed,24,words_only,pair_novel,3,0.118346,0.005448
attn_zeroed,24,words_only,pair_novel,4,0.139626,0.004158
attn_zeroed,24,words_only,pair_novel,5,0.163045,0.005542
attn_zeroed,24,words_only,pair_novel,6,0.182827,0.006408
attn_zeroed,24,words_only,pair_novel,7,0.196836,0.006008
attn_zeroed,24,words_only,pair_novel,8,0.208,0.006175
attn_zeroed,24,words_only,pair_novel,9,0.216701,0.006001
attn_zeroed,24,words_only,pair_novel,10,0.223419,0.00598
attn_zeroed,24,words_only,pair_novel,11,0.228483,0.006012
attn_zeroed,24,words_only,pair_novel,12,0.231947,0.005596
attn_zeroed,24,words_only,pair_novel,13,0.234754,0.00546
attn_zeroed,24,words_only,pair_novel,14,0.237323,0.005074
attn_zeroed,24,words_only,pair_novel,15,0.239361,0.005353
attn_zeroed,24,words_only,word_novel,1,0.018477,0.013859
attn_zeroed,24,words_only,word_novel,2,0.049455,0.015583
attn_zeroed,24,words_only,word_novel,3,0.067995,0.016634
attn_zeroed,24,words_only,word_novel,4,0.076148,0.018856
attn_zeroed,24,words_only,word_novel,5,0.082135,0.027363
attn_zeroed,24,words_only,word_novel,6,0.084758,0.025591
attn_zeroed,24,words_only,word_novel,7,0.088238,0.02923
attn_zeroed,24,words_only,word_novel,8,0.096024,0.02416
attn_zeroed,24,words_only,word_novel,9,0.101019,0.022384
attn_zeroed,24,words_only,word_novel,10,0.103887,0.023396
attn_zeroed,24,words_only,word_novel,11,0.106254,0.023624
attn_zeroed,24,words_only,word_novel,12,0.1076,0.023331
attn_zeroed,24,words_only,word_novel,13,0.110107,0.021975
attn_zeroed,24,words_only,word_novel,14,0.113179,0.023211
attn_zeroed,24,words_only,word_novel,15,0.114913,0.023495
