condition,layer,mode,split,k,mean_r2,sd_r2
default,24,words_only,word_novel,15,0.536618,0.025161
attn_zeroed,24,mean_pooled,pair_novel,1,0.446648,0.005538
attn_zeroed,24,mean_pooled,pair_novel,2,0.537152,0.00578
attn_zeroed,24,mean_pooled,pair_novel,3,0.573255,0.005647
attn_zeroed,24,mean_pooled,pair_novel,4,0.599795,0.005108
attn_zeroed,24,mean_pooled,pair_novel,5,0.612365,0.005487
attn_zeroed,24,mean_pooled,pair_novel,6,0.621961,0.005753
attn_zeroed,24,mean_pooled,pair_novel,7,0.629279,0.005409
attn_zeroed,24,mean_pooled,pair_novel,8,0.636511,0.004969
attn_zeroed,24,mean_pooled,pair_novel,9,0.641554,0.004891
attn_zeroed,24,mean_pooled,pair_novel,10,0.646299,0.005099
attn_zeroed,24,mean_pooled,pair_novel,11,0.64963,0.005063
attn_zeroed,24,mean_pooled,pair_novel,12,0.652491,0.004853
attn_zeroed,24,mean_pooled,pair_novel,13,0.655754,0.004862
attn_zeroed,24,mean_pooled,pair_novel,14,0.657825,0.004735
attn_zeroed,24,mean_pooled,pair_novel,15,0.659542,0.004613
attn_zeroed,24,mean_pooled,word_novel,1,0.436586,0.029725
attn_zeroed,24,mean_pooled,word_novel,2,0.527242,0.028745
attn_zeroed,24,mean_pooled,word_novel,3,0.559271,0.026323
attn_zeroed,24,mean_pooled,word_novel,4,0.578286,0.021976
attn_zeroed,24,mean_pooled,word_novel,5,0.588465,0.022485
attn_zeroed,24,mean_pooled,word_novel,6,0.595126,0.023039
attn_zeroed,24,mean_pooled,word_novel,7,0.600135,0.025939
attn_zeroed,24,mean_pooled,word_novel,8,0.60329,0.028889
attn_zeroed,24,mean_pooled,word_novel,9,0.606123,0.027553
attn_zeroed,24,mean_pooled,word_novel,10,0.609102,0.025967
attn_zeroed,24,mean_pooled,word_novel,11,0.61015,0.027597
attn_zeroed,24,mean_pooled,word_novel,12,0.611698,0.026741
attn_zeroed,24,mean_pooled,word_novel,13,0.613028,0.027098
attn_zeroed,24,mean_pooled,word_novel,14,0.614362,0.027689
attn_zeroed,24,mean_pooled,word_novel,15,0.614807,0.02651
attn_zeroed,24,words_only,pair_novel,1,0.378041,0.005205
attn_zeroed,24,words_only,pair_novel,2,0.471486,0.006041
attn_zeroed,24,words_only,pair_novel,3,0.506724,0.005332
attn_zeroed,24,words_only,pair_novel,4,0.533955,0.005318
attn_zeroed,24,words_only,pair_novel,5,0.545233,0.005036
attn_zeroed,24,words_only,pair_novel,6,0.552652,0.004844
attn_zeroed,24,words_only,pair_novel,7,0.56088,0.00436
attn_zeroed,24,words_only,pair_novel,8,0.566461,0.004276
attn_zeroed,24,words_only,pair_novel,9,0.570648,0.004375
attn_zeroed,24,words_only,pair_novel,10,0.574513,0.004788
attn_zeroed,24,words_only,pair_novel,11,0.577676,0.00463
attn_zeroed,24,words_only,pair_novel,12,0.581158,0.004668
attn_zeroed,24,words_only,pair_novel,13,0.583388,0.004703
attn_zeroed,24,words_only,pair_novel,14,0.585287,0.004699
attn_zeroed,24,words_only,pair_novel,15,0.586955,0.004778
attn_zeroed,24,words_only,word_novel,1,0.371628,0.032681
attn_zeroed,24,words_only,word_novel,2,0.464042,0.026529
attn_zeroed,24,words_only,word_novel,3,0.497689,0.025693
attn_zeroed,24,words_only,word_novel,4,0.520906,0.026335
attn_zeroed,24,words_only,word_novel,5,0.529249,0.025127
attn_zeroed,24,words_only,word_novel,6,0.536115,0.023089
attn_zeroed,24,words_only,word_novel,7,0.542487,0.024427
attn_zeroed,24,words_only,word_novel,8,0.545979,0.024265
attn_zeroed,24,words_only,word_novel,9,0.548953,0.023126
attn_zeroed,24,words_only,word_novel,10,0.551623,0.02376
attn_zeroed,24,words_only,word_novel,11,0.553749,0.022962
attn_zeroed,24,words_only,word_novel,12,0.555869,0.023265
attn_zeroed,24,words_only,word_novel,13,0.556571,0.023833
attn_zeroed,24,words_only,word_novel,14,0.558063,0.023317
attn_zeroed,24,words_only,word_novel,15,0.559223,0.023261
