condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,24,mean_pooled,pair_novel,9,0.447215,0.005725
attn_zeroed,24,mean_pooled,pair_novel,10,0.45444,0.0062
attn_zeroed,24,mean_pooled,pair_novel,11,0.460921,0.006512
attn_zeroed,24,mean_pooled,pair_novel,12,0.466719,0.006293
attn_zeroed,24,mean_pooled,pair_novel,13,0.471762,0.006689
attn_zeroed,24,mean_pooled,pair_novel,14,0.476171,0.007439
attn_zeroed,24,mean_pooled,pair_novel,15,0.479788,0.007945
attn_zeroed,24,mean_pooled,word_novel,1,0.078439,0.025045
attn_zeroed,24,mean_pooled,word_novel,2,0.129202,0.029401
attn_zeroed,24,mean_pooled,word_novel,3,0.180256,0.03965
attn_zeroed,24,mean_pooled,word_novel,4,0.20213,0.026532
attn_zeroed,24,mean_pooled,word_novel,5,0.227867,0.031116
attn_zeroed,24,mean_pooled,word_novel,6,0.243335,0.033556
attn_zeroed,24,mean_pooled,word_novel,7,0.255564,0.039223
attn_zeroed,24,mean_pooled,word_novel,8,0.264725,0.038315
attn_zeroed,24,mean_pooled,word_novel,9,0.269462,0.046178
attn_zeroed,24,mean_pooled,word_novel,10,0.271752,0.051549
attn_zeroed,24,mean_pooled,word_novel,11,0.274494,0.047479
attn_zeroed,24,mean_pooled,word_novel,12,0.276875,0.045743
attn_zeroed,24,mean_pooled,word_novel,13,0.277453,0.049738
attn_zeroed,24,mean_pooled,word_novel,14,0.280011,0.048247
attn_zeroed,24,mean_pooled,word_novel,15,0.283944,0.046897
attn_zeroed,24,words_only,pair_novel,1,0.120965,0.005949
attn_zeroed,24,words_only,pair_novel,2,0.181518,0.005615
attn_zeroed,24,words_only,pair_novel,3,0.219002,0.005651
attn_zeroed,24,words_only,pair_novel,4,0.24033,0.00589
attn_zeroed,24,words_only,pair_novel,5,0.255704,0.006162
attn_zeroed,24,words_only,pair_novel,6,0.265203,0.006148
attn_zeroed,24,words_only,pair_novel,7,0.271812,0.005215
attn_zeroed,24,words_only,pair_novel,8,0.277049,0.005099
attn_zeroed,24,words_only,pair_novel,9,0.281116,0.004798
attn_zeroed,24,words_only,pair_novel,10,0.284218,0.004537
attn_zeroed,24,words_only,pair_novel,11,0.286581,0.004535
attn_zeroed,24,words_only,pair_novel,12,0.288663,0.004934
attn_zeroed,24,words_only,pair_novel,13,0.290373,0.004901
attn_zeroed,24,words_only,pair_novel,14,0.291806,0.005022
attn_zeroed,24,words_only,pair_novel,15,0.293019,0.005108
attn_zeroed,24,words_only,word_novel,1,0.072202,0.024596
attn_zeroed,24,words_only,word_novel,2,0.107042,0.03092
attn_zeroed,24,words_only,word_novel,3,0.13099,0.028972
attn_zeroed,24,words_only,word_novel,4,0.143843,0.031978
attn_zeroed,24,words_only,word_novel,5,0.158506,0.028517
attn_zeroed,24,words_only,word_novel,6,0.165434,0.02948
attn_zeroed,24,words_only,word_novel,7,0.171546,0.033188
attn_zeroed,24,words_only,word_novel,8,0.172604,0.031952
attn_zeroed,24,words_only,word_novel,9,0.174114,0.031532
attn_zeroed,24,words_only,word_novel,10,0.175845,0.031995
attn_zeroed,24,words_only,word_novel,11,0.176072,0.030535
attn_zeroed,24,words_only,word_novel,12,0.176421,0.030276
attn_zeroed,24,words_only,word_novel,13,0.175735,0.030222
attn_zeroed,24,words_only,word_novel,14,0.177191,0.030017
attn_zeroed,24,words_only,word_novel,15,0.176688,0.02937
